leak_coeff: 0.1,,,,,leak_coeff: 0.2,,,,,leak_coeff: 0.30000000000000004,,,,,leak_coeff: 0.4,,,,,leak_coeff: 0.5,,,,
leakage_position (foot),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm),leak_elev (feet),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm),leak_elev (feet),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm),leak_elev (feet),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm),leak_elev (feet),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm),leak_elev (feet)
3385,116.31233638794978,120.64485939711136,1519.4854253815147,1517.4264087492284,0.0,116.18549372421879,120.51801610343357,1521.3056751454858,1517.188256851488,0.0,116.06659146385405,120.39911327956135,1523.0104330614188,1516.8351727750878,0.0,115.94355546439319,120.27607668222531,1524.7728870134465,1516.5404024693314,0.0,115.81934277742465,120.15186338770903,1526.5505818248355,1516.2614848827097,0.0
3386,116.31233639334528,120.64485940228037,1519.4854250953015,1517.4264078777762,0.0,116.18549369772906,120.51801607648964,1521.3056757277586,1517.188258071692,0.0,116.06659147413995,120.39911328916675,1523.0104325015739,1516.8351726150727,0.0,115.94355550414987,120.27607672107418,1524.7728867471733,1516.540402678931,0.0,115.81934275413242,120.15186336328148,1526.5505819664018,1516.2614853463992,0.0
3387,116.31233639124719,120.64485939995532,1519.4854253369203,1517.4264081880472,0.0,116.18549368736257,120.51801606566939,1521.3056759143574,1517.1882581106063,0.0,116.0665914398677,120.39911325421372,1523.0104327320798,1516.8351724551233,0.0,115.94355549546248,120.27607671147882,1524.7728870072463,1516.540402652295,0.0,115.81934277953562,120.15186338754957,1526.5505819764699,1516.2614851005856,0.0
3388,116.31233639692303,120.64485940540452,1519.4854250509154,1517.426408025334,0.0,116.18549367054065,120.51801604839392,1521.3056755738799,1517.188257912916,0.0,116.06659146161132,120.39911327527648,1523.0104328307568,1516.8351730048537,0.0,115.94355549902747,120.27607671413612,1524.7728866097032,1516.540402388724,0.0,115.81934275644731,120.15186336332616,1526.5505819865914,1516.2614848545618,0.0
3389,116.31233639260878,120.6448594008635,1519.4854250287433,1517.4264080992477,0.0,116.18549370412903,120.5180160815285,1521.3056753651886,1517.1882586620343,0.0,116.06659147961604,120.39911329260056,1523.0104326662533,1516.8351728447572,0.0,115.94355546493875,120.27607667913949,1524.7728871325758,1516.5404016513025,0.0,115.81934276636578,120.1518633721094,1526.5505817340006,1516.261485555819,0.0
3390,116.31233640594621,120.64485941397413,1519.485425006568,1517.426408173151,0.0,116.1854936639487,120.51801604089435,1521.30567594678,1517.1882582276098,0.0,116.06659146724944,120.39911327955336,1523.0104327649215,1516.8351719737232,0.0,115.94355549765595,120.27607671094887,1524.772886472412,1516.5404025718506,0.0,115.81934275803779,120.15186336264641,1526.55058187544,1516.2614845987598,0.0
3391,116.31233636389075,120.64485937169161,1519.4854257750235,1517.4264080101532,0.0,116.18549369437609,120.51801607086809,1521.3056757381037,1517.188258266433,0.0,116.06659147755587,120.39911328917921,1523.0104324689917,1516.8351718128856,0.0,115.94355549859279,120.27607671097779,1524.7728866008867,1516.5404025448513,0.0,115.81934277373702,120.15186337721043,1526.550581754268,1516.2614850635189,0.0
3392,116.31233638036716,120.64485938794112,1519.4854254891716,1517.4264090325476,0.0,116.18549370019464,120.51801607623325,1521.3056752664359,1517.18825759405,0.0,116.06659148261227,120.39911329355498,1523.0104323047256,1516.8351716520035,0.0,115.94355546513367,120.2760766766106,1524.7728872546181,1516.5404022808887,0.0,115.81934276189573,120.15186336423388,1526.550581633229,1516.261485766012,0.0
3393,116.31233640556194,120.64485941290961,1519.4854248084264,1517.426407920863,0.0,116.18549369090223,120.51801606648695,1521.305675584375,1517.188257870038,0.0,116.0665914462881,120.3991132565498,1523.0104327977804,1516.8351722029324,0.0,115.94355546889014,120.27607667945914,1524.772886988894,1516.5404029659044,0.0,115.81934277650463,120.15186337770785,1526.5505813810114,1516.261485044823,0.0
3394,116.31233642295159,120.6448594300725,1519.4854247863705,1517.4264077574967,0.0,116.18549369884717,120.5180160739782,1521.3056753760316,1517.188258146371,0.0,116.06659146486015,120.3991132744413,1523.010432370715,1516.8351720419805,0.0,115.94355548176156,120.27607669142309,1524.7728864608202,1516.5404019892362,0.0,115.819342766337,120.15186336640508,1526.5505815223994,1516.2614847980692,0.0
3395,116.31233641372401,120.64485942061809,1519.4854250275387,1517.426407593924,0.0,116.18549367939428,120.51801605407144,1521.3056755622965,1517.1882586605536,0.0,116.06659144595116,120.3991132548511,1523.0104329947358,1516.8351733064003,0.0,115.94355547957612,120.27607668832958,1524.7728868515233,1516.5404021996358,0.0,115.81934276962667,120.15186336855949,1526.550581532549,1516.261485263799,0.0
3396,116.31233639171383,120.6448593983811,1519.4854250054318,1517.4264076679012,0.0,116.18549370725317,120.51801608147683,1521.3056754855277,1517.1882577491679,0.0,116.0665914793828,120.39911328760249,1523.0104323052394,1516.8351721950337,0.0,115.94355548579668,120.27607669364242,1524.7728865861388,1516.5404019345988,0.0,115.81934275817548,120.15186335597309,1526.5505816738378,1516.2614852545985,0.0
3397,116.31233637049353,120.64485937693387,1519.4854252464365,1517.4264079797138,0.0,116.18549372404514,120.5180160978154,1521.3056747518256,1517.1882575503087,0.0,116.06659146740712,120.39911327494589,1523.0104325350937,1516.835172747357,0.0,115.94355548490044,120.27607669183836,1524.7728864520936,1516.5404019074865,0.0,115.81934277452336,120.15186337118597,1526.550581159904,1516.26148548334,0.0
3398,116.31233639123738,120.64485939745127,1519.4854248297422,1517.426407102317,0.0,116.18549368656086,120.51801605987708,1521.3056754635697,1517.188257827011,0.0,116.06659147564412,120.39911328250234,1523.0104323710966,1516.8351721105269,0.0,115.94355548895587,120.2760766949861,1524.77288605587,1516.5404016421098,0.0,115.81934275464995,120.1518633501773,1526.5505814321727,1516.2614854742378,0.0
3399,116.31233636999343,120.64485937598009,1519.4854252020639,1517.4264086041194,0.0,116.1854936990947,120.51801607195733,1521.3056753868998,1517.1882573900018,0.0,116.06659145699655,120.3991132631741,1523.010432338474,1516.8351719491845,0.0,115.94355549033077,120.2760766954528,1524.7728864462479,1516.5404025670134,0.0,115.8193427415803,120.15186333597234,1526.5505818352033,1516.261485465137,0.0
3400,116.31233641269895,120.64485941845899,1519.4854247856665,1517.4264084406618,0.0,116.18549369251285,120.51801606492165,1521.3056755728167,1517.1882576668906,0.0,116.0665914911229,120.39911329661972,1523.0104320434202,1516.83517250226,0.0,115.94355549689936,120.27607670111371,1524.7728861813523,1516.5404020635622,0.0,115.81934276115632,120.15186335441369,1526.5505811907651,1516.2614842645698,0.0
3401,116.31233639994255,120.6448594054758,1519.485424895024,1517.426408276831,0.0,116.1854936976658,120.51801606962086,1521.3056754961863,1517.1882579440432,0.0,116.06659142499757,120.39911322981307,1523.0104331909506,1516.83517329432,0.0,115.94355546465067,120.27607666795716,1524.7728865715474,1516.540401321183,0.0,115.819342776702,120.15186336882417,1526.550581200993,1516.261484493065,0.0
3402,116.31233638584739,120.64485939115384,1519.4854247416904,1517.4264085899013,0.0,116.18549368375055,120.51801605525176,1521.305675419619,1517.1882586984666,0.0,116.06659148156568,120.39911328570108,1523.0104321093715,1516.8351721791894,0.0,115.94355548865666,120.27607669105531,1524.772886175698,1516.540401770481,0.0,115.81934274540662,120.15186333639372,1526.5505810805003,1516.261484245063,0.0
3403,116.31233639573087,120.64485940081073,1519.4854248509366,1517.426407471953,0.0,116.18549368465669,120.51801605570438,1521.3056754742265,1517.1882577837828,0.0,116.06659151375264,120.39911331720765,1523.0104316836353,1516.8351713018085,0.0,115.94355547774347,120.27607667923427,1524.772886303837,1516.540401504432,0.0,115.8193427598291,120.15186334968105,1526.5505810907684,1516.2614842351531,0.0
3404,116.31233640043968,120.64485940529255,1519.4854248289066,1517.4264085006077,0.0,116.18549371236199,120.51801608295617,1521.3056751353638,1517.1882573454848,0.0,116.06659148249857,120.39911328527266,1523.0104319132324,1516.8351718557567,0.0,115.94355548058867,120.27607668117153,1524.7728861701214,1516.5404019543666,0.0,115.81934276699872,120.15186335571526,1526.5505813624952,1516.2614849416163,0.0
3405,116.3123363949936,120.64485939961966,1519.4854250693797,1517.4264080979224,0.0,116.18549372287822,120.51801609301901,1521.3056746657269,1517.188256667868,0.0,116.06659146753061,120.39911326962368,1523.0104324045947,1516.835172410337,0.0,115.94355549158647,120.27607669126157,1524.7728861672572,1516.5404014490962,0.0,115.81934277102773,120.15186335860956,1526.550580849901,1516.2614837376634,0.0
3406,116.31233637462304,120.64485937902207,1519.485425309673,1517.426408889116,0.0,116.18549365962531,120.51801602931172,1521.3056755068587,1517.1882583790048,0.0,116.06659144349504,120.39911324490747,1523.0104325029215,1516.8351717705866,0.0,115.9435554801333,120.27607667890058,1524.7728861644957,1516.5404011824764,0.0,115.81934278010793,120.15186336655444,1526.550580598946,1516.2614849228648,0.0
3407,116.3123363669183,120.64485937109083,1519.4854251563866,1517.426407769072,0.0,116.18549371544289,120.518016084676,1521.305674775287,1517.1882577012664,0.0,116.06659147462763,120.39911327535928,1523.0104322084248,1516.8351725646542,0.0,115.94355550424444,120.27607670210395,1524.7728859001395,1516.540401154651,0.0,115.81934277808288,120.15186336339433,1526.5505807399688,1516.26148419592,0.0
3408,116.31233640399047,120.64485940793651,1519.4854244787618,1517.426407604395,0.0,116.18549368467457,120.5180160534537,1521.3056752229136,1517.1882582186547,0.0,116.06659147710731,120.39911327715842,1523.010431914189,1516.8351721634713,0.0,115.94355548569092,120.27607668264255,1524.772886028131,1516.5404008874552,0.0,115.8193427826016,120.15186336677789,1526.5505806197918,1516.2614844253142,0.0
3409,116.31233640515386,120.644859408873,1519.4854247189853,1517.4264076788177,0.0,116.18549370932985,120.51801607765555,1521.3056748846898,1517.1882575402105,0.0,116.0665914736174,120.39911327298763,1523.0104320125167,1516.8351727193794,0.0,115.94355550552217,120.27607670156593,1524.7728857639847,1516.5404013382174,0.0,115.81934275908048,120.15186334212137,1526.550581152386,1516.2614846550105,0.0
3410,116.31233640648651,120.6448594099788,1519.4854248280585,1517.4264077532703,0.0,116.18549371040245,120.5180160782744,1521.3056748084523,1517.1882578186023,0.0,116.06659146645019,120.39911326513979,1523.0104319800616,1516.8351723178769,0.0,115.94355548363568,120.27607667877146,1524.7728857613592,1516.54040178953,0.0,115.81934279024944,120.15186337215556,1526.5505805100634,1516.2614839266512,0.0
3411,116.31233639284002,120.64485939610537,1519.4854249371506,1517.4264083070473,0.0,116.1854936956477,120.51801606306596,1521.3056751248325,1517.1882571391702,0.0,116.06659149652111,120.39911329453054,1523.0104312938918,1516.8351709574677,0.0,115.94355547928558,120.2760766735135,1524.7728858892629,1516.540401522305,0.0,115.81934281502929,120.1518633958005,1526.5505799985908,1516.261483676991,0.0
3412,116.3123363995261,120.64485940256475,1519.4854249151474,1517.4264079025922,0.0,116.18549371247907,120.51801607944375,1521.3056747869357,1517.1882571780036,0.0,116.06659146798367,120.39911326531191,1523.0104319151583,1516.8351719930797,0.0,115.94355548468118,120.27607667800152,1524.7728856254341,1516.540400535451,0.0,115.81934279572296,120.15186337535883,1526.5505801396391,1516.2614843863093,0.0
3413,116.31233640272261,120.64485940553466,1519.4854246313319,1517.426407497782,0.0,116.18549368816143,120.51801605467207,1521.3056751031693,1517.1882581762397,0.0,116.06659147571446,120.39911327236197,1523.01043175211,1516.8351723101684,0.0,115.94355548964019,120.2760766820524,1524.7728856227925,1516.5404017067872,0.0,115.81934278424886,120.15186336274961,1526.5505802805767,1516.2614838966567,0.0
3414,116.31233640371467,120.64485940629989,1519.4854248711886,1517.4264073324036,0.0,116.18549369554425,120.5180160616013,1521.3056750269263,1517.1882577358024,0.0,116.06659146268501,120.3991132586518,1523.010431850296,1516.8351721475767,0.0,115.94355549967786,120.27607669118235,1524.7728854896254,1516.540401198941,0.0,115.81934279221852,120.1518633695843,1526.550580160676,1516.261483166337,0.0
3415,116.3123363769165,120.64485937927473,1519.4854249801424,1517.4264081270865,0.0,116.18549371537352,120.51801608097718,1521.3056746893546,1517.1882568146789,0.0,116.06659146451291,120.39911325979902,1523.010431817896,1516.8351719848663,0.0,115.94355549255246,120.276076683149,1524.7728857479487,1516.540401171111,0.0,115.81934278953787,120.15186336576849,1526.5505801712497,1516.2614831559385,0.0
3416,116.31233639817863,120.6448594003102,1519.4854246965024,1517.4264079619957,0.0,116.1854937056302,120.51801607078006,1521.3056747439705,1517.1882570937407,0.0,116.06659147792833,120.39911327253424,1523.010431132849,1516.8351706207086,0.0,115.94355549286064,120.27607668254954,1524.7728852235946,1516.5404009027309,0.0,115.81934277849051,120.15186335358602,1526.5505800515225,1516.2614831455849,0.0
3417,116.31233640320207,120.64485940510689,1519.4854246745856,1517.426407796525,0.0,116.18549370525605,120.51801606995204,1521.3056749291643,1517.1882576133785,0.0,116.0665914664796,120.39911326040433,1523.0104317531989,1516.835171658815,0.0,115.94355549567662,120.27607668445755,1524.7728856122026,1516.540400634108,0.0,115.81934279514415,120.1518633691046,1526.5505799317523,1516.2614828945473,0.0
3418,116.31233638873725,120.64485939041529,1519.485424652726,1517.4264078714323,0.0,116.18549369670876,120.51801606095091,1521.3056751143047,1517.188257893061,0.0,116.06659146923582,120.39911326247967,1523.0104318513409,1516.8351722171385,0.0,115.9435555224372,120.27607671031055,1524.772885218513,1516.5403998841978,0.0,115.81934275144083,120.15186332426568,1526.550580593446,1516.2614838464497,0.0
3419,116.31233639182388,120.64485939327496,1519.4854247615588,1517.4264084274748,0.0,116.18549372024479,120.5180160840337,1521.3056746464963,1517.188256488828,0.0,116.06659145478623,120.39911324734946,1523.0104318189904,1516.835171813369,0.0,115.94355551234312,120.27607669930856,1524.7728849554471,1516.5404005775988,0.0,115.81934276905943,120.15186334074943,1526.550580213284,1516.2614831141127,0.0
3420,116.31233639968004,120.64485940090432,1519.485424870285,1517.426408262114,0.0,116.18549369778555,120.51801606112052,1521.3056749621505,1517.1882570090602,0.0,116.0665914976149,120.39911328949778,1523.0104311346597,1516.8351711683952,0.0,115.94355549219469,120.27607667825187,1524.7728854740471,1516.5404015124539,0.0,115.81934278028339,120.15186335083833,1526.550580093669,1516.2614828627522,0.0
3421,116.31233641658673,120.64485941758447,1519.4854247177518,1517.4264073740906,0.0,116.18549368560993,120.5180160484911,1521.3056751470785,1517.1882570481687,0.0,116.06659148174793,120.39911327295005,1523.0104313632423,1516.8351710046306,0.0,115.94355551429749,120.27607669944699,1524.7728850807734,1516.5404012436352,0.0,115.81934277730481,120.15186334672443,1526.5505799741097,1516.2614838159482,0.0
3422,116.31233640119066,120.64485940196155,1519.4854244347857,1517.4264081718366,0.0,116.18549368661174,120.51801604903923,1521.3056749406255,1517.1882573281746,0.0,116.06659148884381,120.39911327936524,1523.0104313310771,1516.8351708406124,0.0,115.94355551217012,120.27607669641195,1524.7728849480907,1516.5404004923346,0.0,115.8193427878975,120.15186335618225,1526.5505795944782,1516.2614830825626,0.0
3423,116.31233640163745,120.64485940218165,1519.4854244129972,1517.426407764916,0.0,116.1854937141893,120.51801607616329,1521.30567460381,1517.1882568850576,0.0,116.06659148424535,120.39911327408609,1523.0104311686573,1516.8351709176238,0.0,115.94355549460658,120.27607667794054,1524.7728852059845,1516.5403999815298,0.0,115.81934279243355,120.151863359583,1526.550579735161,1516.2614835545235,0.0
3424,116.31233639967546,120.64485939999281,1519.485424652206,1517.4264075988453,0.0,116.18549371957303,120.51801608109339,1521.305674658352,1517.1882564415073,0.0,116.06659148552863,120.39911327468855,1523.010431266783,1516.8351712360925,0.0,115.94355551229062,120.27607669471655,1524.7728850733117,1516.5404009180247,0.0,115.81934278649346,120.1518633525078,1526.5505798757758,1516.26148306152,0.0
3425,116.31233638563518,120.64485938572534,1519.4854251522318,1517.426408639269,0.0,116.1854936910319,120.5180160520984,1521.305674712861,1517.1882569631587,0.0,116.06659147701794,120.39911326549718,1523.0104311044786,1516.8351713133811,0.0,115.94355548467088,120.2760766661889,1524.7728855911819,1516.5404001654363,0.0,115.8193427876307,120.15186335250998,1526.5505796264438,1516.261483050887,0.0
3426,116.3123363723441,120.64485937220762,1519.4854249998987,1517.4264082320465,0.0,116.18549369642956,120.51801605704225,1521.3056747672788,1517.188257485146,0.0,116.06659150258444,120.39911329038314,1523.0104309421952,1516.8351706660462,0.0,115.94355551314031,120.27607669375045,1524.772885068386,1516.5404011030726,0.0,115.81934277325624,120.15186333700025,1526.5505798968968,1516.26148304031,0.0
3427,116.31233640910668,120.6448594087437,1519.4854243260038,1517.426408065849,0.0,116.18549369600917,120.51801605616821,1521.3056748217382,1517.1882570412915,0.0,116.06659146276664,120.39911324988431,1523.0104313006002,1516.8351714681837,0.0,115.94355552414574,120.27607670384846,1524.7728845459549,1516.540399866323,0.0,115.81934278806493,120.15186335067413,1526.5505793880318,1516.2614823045515,0.0
3428,116.31233640322462,120.64485940263505,1519.4854243042807,1517.4264071743823,0.0,116.18549371945254,120.51801607915809,1521.3056744854516,1517.1882565968617,0.0,116.06659148778944,120.39911327422654,1523.0104308782343,1516.8351715457454,0.0,115.94355550216453,120.27607668095912,1524.7728849335285,1516.540400321188,0.0,115.81934277173403,120.15186333320808,1526.550579398776,1516.261482293537,0.0
3429,116.31233642027703,120.64485941946052,1519.4854244128956,1517.426407733099,0.0,116.18549371254794,120.5180160717998,1521.3056744097507,1517.1882566359184,0.0,116.06659145142159,120.3991132371776,1523.0104316265645,1516.8351718654148,0.0,115.9435555015859,120.2760766794726,1524.7728849310865,1516.5404005346034,0.0,115.81934279585282,120.15186335619161,1526.5505794094706,1516.261482766682,0.0
3430,116.31233639670948,120.64485939566616,1519.4854245215051,1517.426407566503,0.0,116.18549369757999,120.5180160563782,1521.3056743341106,1517.1882564327545,0.0,116.06659147758454,120.39911326265982,1523.0104315943345,1516.8351719431698,0.0,115.9435555043345,120.27607668131321,1524.7728849286345,1516.5404009902147,0.0,115.81934278854833,120.1518633477519,1526.5505792904119,1516.2614832402032,0.0
3431,116.31233638731737,120.64485938604726,1519.485424760137,1517.4264071574628,0.0,116.18549369998519,120.51801605832947,1521.305674778891,1517.1882567139485,0.0,116.06659147329819,120.39911325769309,1523.0104313022377,1516.835170810148,0.0,115.94355551222918,120.27607668830022,1524.7728846665598,1516.5404004774364,0.0,115.81934279459047,120.15186335265899,1526.5505791713963,1516.2614829874058,0.0
3432,116.31233639904349,120.64485939754664,1519.4854244779676,1517.4264074748771,0.0,116.18549369875358,120.51801605664436,1521.3056743130128,1517.1882565106635,0.0,116.06659146726564,120.39911325097991,1523.0104308804227,1516.8351711297814,0.0,115.94355551927023,120.2760766944336,1524.7728844045796,1516.540399964052,0.0,115.81934278023212,120.15186333716538,1526.550579441563,1516.2614829767874,0.0
3433,116.31233641140138,120.64485940967762,1519.4854245863655,1517.4264077925013,0.0,116.18549370155256,120.5180160589894,1521.3056746275086,1517.1882570345097,0.0,116.0665914706965,120.39911325372988,1523.0104311082514,1516.8351714497858,0.0,115.94355548611954,120.27607666037444,1524.7728851809236,1516.5404013902294,0.0,115.81934279661807,120.15186335241633,1526.5505790632876,1516.261482966163,0.0
3434,116.31233639327233,120.64485939132183,1519.4854246947723,1517.426407383185,0.0,116.18549371965968,120.51801607664324,1521.305674161903,1517.1882558610578,0.0,116.06659148522922,120.39911326758212,1523.0104309463757,1516.8351705573266,0.0,115.94355551597481,120.27607668932238,1524.772884529782,1516.5403999062587,0.0,115.81934281397507,120.15186336863836,1526.5505785557027,1516.2614829554195,0.0
3435,116.31233638835953,120.64485938618213,1519.4854245429544,1517.4264081864346,0.0,116.1854936793976,120.51801603592682,1521.305674996109,1517.1882573557725,0.0,116.06659150068171,120.39911328235378,1523.0104310442252,1516.8351708773432,0.0,115.94355550493104,120.27607667737054,1524.7728847868389,1516.5404003627605,0.0,115.81934278108919,120.15186333461727,1526.5505790848918,1516.2614822164226,0.0
3436,116.31233640410865,120.64485940170466,1519.4854245211611,1517.4264072911371,0.0,116.18549370721111,120.5180160632869,1521.305674400722,1517.1882571524714,0.0,116.06659148451844,120.39911326550974,1523.0104310122692,1516.835171197756,0.0,115.94355550821874,120.27607667975062,1524.7728842658864,1516.54040009131,0.0,115.81934277021357,120.15186332260623,1526.550579354771,1516.2614829341856,0.0
3437,116.31233639497368,120.64485939234275,1519.4854246294483,1517.4264078522947,0.0,116.18549369336851,120.51801604899042,1521.3056745850047,1517.1882576777325,0.0,116.06659148582966,120.39911326614047,1523.0104308506154,1516.8351703035312,0.0,115.94355552051702,120.27607669114117,1524.7728842636184,1516.5403993332422,0.0,115.81934278405748,120.15186333531535,1526.5505791064163,1516.2614817080782,0.0
3438,116.31233640239735,120.64485939953967,1519.4854246077127,1517.4264076849554,0.0,116.18549370829267,120.51801606346118,1521.305674249765,1517.188256745179,0.0,116.06659148083548,120.39911326046547,1523.0104308187356,1516.8351708672349,0.0,115.94355550887174,120.27607667858797,1524.7728841318185,1516.5403997902315,0.0,115.81934280540611,120.1518633555289,1526.5505785993544,1516.2614821830555,0.0
3439,116.31233639323922,120.64485939015489,1519.485424326191,1517.4264075175402,0.0,116.18549372629305,120.51801608100787,1521.305674174367,1517.1882567843422,0.0,116.06659149372508,120.39911327267428,1523.0104307868555,1516.8351711880916,0.0,115.94355550425563,120.27607667306384,1524.7728843887612,1516.5404000044912,0.0,115.8193427984956,120.15186334748314,1526.5505787397017,1516.2614824153782,0.0
3440,116.31233639432,120.64485939100862,1519.4854246942066,1517.4264080797857,0.0,116.18549371440477,120.5180160686658,1521.3056742287645,1517.188257066971,0.0,116.06659146733013,120.39911324559844,1523.0104311439068,1516.835171266059,0.0,115.9435555001883,120.27607666808858,1524.7728843864575,1516.5404002189384,0.0,115.81934279525997,120.1518633431124,1526.5505788799273,1516.261481917496,0.0
3441,116.31233640786866,120.64485940433075,1519.48542428288,1517.4264076688858,0.0,116.18549372977671,120.51801608358434,1521.3056738939606,1517.1882561326147,0.0,116.06659149479891,120.3991132723868,1523.0104307231984,1516.8351706134201,0.0,115.943555545618,120.27607671261067,1524.77288399577,1516.5403997029289,0.0,115.81934278332513,120.1518633300424,1526.5505787614857,1516.26148214982,0.0
3442,116.31233641109571,120.6448594073311,1519.4854241314756,1517.4264075011022,0.0,116.18549370326849,120.5180160566222,1521.3056742078031,1517.1882566587808,0.0,116.0665914970719,120.39911327397915,1523.0104304322701,1516.8351706912338,0.0,115.9435555373245,120.2760767034093,1524.77288399361,1516.5403996736954,0.0,115.81934279651541,120.15186334209749,1526.5505789015635,1516.2614821385318,0.0
3443,116.31233638609261,120.6448593821009,1519.4854247588255,1517.4264078205817,0.0,116.18549370817026,120.51801606107013,1521.3056743917816,1517.1882569417476,0.0,116.06659148628965,120.39911326251628,1523.010430400543,1516.8351702812822,0.0,115.94355552208384,120.27607668726093,1524.7728839915223,1516.5403989130828,0.0,115.81934280662362,120.15186335107063,1526.5505783953267,1516.2614826151716,0.0
3444,116.31233639977816,120.64485939555996,1519.4854242181457,1517.4264074088658,0.0,116.18549370320947,120.51801605565565,1521.3056744460384,1517.1882567373843,0.0,116.06659147558796,120.39911325113366,1523.0104307573063,1516.8351706028225,0.0,115.94355554209095,120.27607670636046,1524.7728834719387,1516.5403983954857,0.0,115.8193428004668,120.15186334377864,1526.5505785355028,1516.261482360315,0.0
3445,116.31233639086975,120.6448593864247,1519.485424196548,1517.4264077286641,0.0,116.18549370379922,120.51801605579186,1521.3056743706998,1517.1882560447402,0.0,116.0665915027899,120.39911327765492,1523.0104304665929,1516.8351709246538,0.0,115.94355552510041,120.2760766884618,1524.7728837285995,1516.5403990979605,0.0,115.81934279886553,120.15186334104243,1526.5505785464131,1516.261481372732,0.0
3446,116.31233642112521,120.64485941645356,1519.4854239156293,1517.4264073164197,0.0,116.18549370501582,120.51801605655456,1521.305674165882,1517.1882573043606,0.0,116.06659150542993,120.3991132796143,1523.0104304349088,1516.8351705142852,0.0,115.94355551034634,120.27607667279976,1524.7728839850565,1516.5403990682807,0.0,115.81934279533164,120.15186333637347,1526.550578040788,1516.2614818496506,0.0
3447,116.31233638032671,120.64485937542793,1519.4854246719485,1517.426407636546,0.0,116.18549368250228,120.51801603358719,1521.3056746086477,1517.188257099761,0.0,116.0665915105913,120.39911328409504,1523.0104305326092,1516.8351698591434,0.0,115.9435555276159,120.27607668916168,1524.7728834659556,1516.5403987943394,0.0,115.81934282538765,120.1518633652944,1526.5505780517367,1516.2614813494806,0.0
3448,116.31233641194773,120.64485940682253,1519.4854241318794,1517.4264067349293,0.0,116.18549372086646,120.51801607149828,1521.3056736271217,1517.1882559174662,0.0,116.06659149689958,120.39911326972245,1523.0104303715837,1516.8351709145459,0.0,115.94355551243584,120.2760766730736,1524.7728837223788,1516.5403990089785,0.0,115.81934280915661,120.15186334792801,1526.550578320964,1516.2614818269954,0.0
3449,116.3123363926212,120.64485938726892,1519.4854242399472,1517.4264080331375,0.0,116.18549371185061,120.51801606202834,1521.3056740698032,1517.1882569346535,0.0,116.06659149616422,120.39911326830665,1523.0104300813775,1516.8351700142746,0.0,115.9435555297478,120.27607668947755,1524.7728835911428,1516.540399957868,0.0,115.81934277082848,120.15186330846458,1526.5505784609866,1516.261482304931,0.0
3450,116.31233641207137,120.64485940649244,1519.4854240888621,1517.4264076202355,0.0,116.18549370303988,120.51801605276387,1521.3056742534334,1517.1882567295131,0.0,116.06659147788508,120.39911324934639,1523.0104306960905,1516.8351708261903,0.0,115.94355551061344,120.27607666943517,1524.7728841056442,1516.540399683994,0.0,115.81934281919436,120.1518633556958,1526.5505775688684,1516.2614815594059,0.0
3451,116.31233639509348,120.64485938928776,1519.4854243262766,1517.426407206726,0.0,116.18549372381614,120.51801607308663,1521.3056737902002,1517.188256524039,0.0,116.06659149701485,120.39911326779563,1523.0104302767277,1516.8351706594142,0.0,115.94355551596742,120.27607667388162,1524.772883587127,1516.5403989200279,0.0,115.81934278061905,120.15186331598484,1526.5505783538244,1516.2614825275539,0.0
3452,116.31233641600477,120.64485940997236,1519.4854243047312,1517.4264067929507,0.0,116.18549371317715,120.51801606199376,1521.3056741031883,1517.188256808486,0.0,116.06659148105007,120.3991132511501,1523.0104305034963,1516.8351702477155,0.0,115.94355551633613,120.27607667334232,1524.7728838431617,1516.5403991352307,0.0,115.81934280900774,120.1518633432389,1526.5505777200992,1516.2614810461366,0.0
3453,116.31233640382304,120.64485939756378,1519.485424283187,1517.426407113707,0.0,116.18549372116794,120.51801606953106,1521.305673769573,1517.1882563578392,0.0,116.06659149292376,120.39911326234322,1523.010430213585,1516.8351700805447,0.0,115.94355551967826,120.27607667577682,1524.7728834540587,1516.5403986152144,0.0,115.81934280349599,120.15186333659203,1526.5505777312367,1516.2614807891414,0.0
3454,116.31233640538268,120.64485939889677,1519.4854241323374,1517.4264066994215,0.0,116.18549370292268,120.51801605083192,1521.3056740823292,1517.1882566424788,0.0,116.06659148491799,120.39911325365648,1523.0104304402116,1516.835170894195,0.0,115.94355550260043,120.27607665779063,1524.7728838389874,1516.5404003023746,0.0,115.81934281717567,120.15186334913642,1526.5505780000308,1516.2614810225498,0.0
3455,116.31233643582725,120.64485942911473,1519.4854235934718,1517.4264067751726,0.0,116.18549371382157,120.51801606127731,1521.3056737489133,1517.188256191328,0.0,116.06659151273226,120.3991132807904,1523.010429763265,1516.8351702363425,0.0,115.94355553992162,120.27607669420433,1524.7728833210883,1516.5403992915915,0.0,115.81934279740418,120.15186332822982,1526.550577753501,1516.261481256296,0.0
