distance_between_leaks: 1000 foot, number_of_leaks: 2
first_leak_position(foot),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm)
704.0,117.30777796200562,114.90232015824353,1257.8712294305435,1250.010957343114
705.0,117.30778570094522,114.90231704675115,1257.8708149101117,1250.01055589278
706.0,117.30779342793471,114.90231392200587,1257.8704005259387,1250.0101545787552
707.0,117.30780117146708,114.90231081571714,1257.8699859563449,1250.0097530784865
708.0,117.30780891660942,114.9023077112574,1257.8695713695138,1250.0093515619712
709.0,117.30781664311625,114.90230458610709,1257.8691569948837,1250.0089502571825
710.0,117.30782436064179,114.90230145099957,1257.8687427235925,1250.0085490559457
711.0,117.30783211658681,114.90229835869131,1257.8683280189196,1250.0081474211686
712.0,117.3078398474735,114.9022952385425,1257.8679135988882,1250.0077460710875
713.0,117.30784757553357,114.90229211528745,1257.8674992122935,1250.0073447547331
714.0,117.30785532748746,114.9022890186717,1257.8670845565755,1250.0069431687193
715.0,117.30786307304167,114.90228591497603,1257.866669974694,1250.0065416565994
716.0,117.30787079485818,114.90228278490268,1257.8662556629868,1250.0061404148728
717.0,117.307878543199,114.9022796843925,1257.865841052399,1250.0057388741257
718.0,117.30788629234056,114.90227658482029,1257.8654264339427,1250.005337325266
719.0,117.30789401823878,114.90227345941793,1257.865012080155,1250.004936041499
720.0,117.30790175546052,114.90227034666093,1257.8645975995178,1250.0045346308382
721.0,117.30790950136837,114.90226724361939,1257.8641830217118,1250.0041331226485
722.0,117.30791720501026,114.9022640935754,1257.8637689234395,1250.0037320951365
723.0,117.30792496585612,114.90226100724672,1257.8633541794036,1250.0033304202902
724.0,117.30793272187582,114.90225791558564,1257.862939491481,1250.0029288018975
725.0,117.30794042862043,114.9022547691255,1257.8625253622533,1250.002527743131
726.0,117.30794818451362,114.90225167741063,1257.8621106785874,1250.0021261287934
727.0,117.30795592129975,114.90224856447388,1257.8616962120523,1250.001724732242
728.0,117.30796366965265,114.90224546445202,1257.861281616238,1250.0013232061528
729.0,117.30797140314188,114.90224234793122,1257.860867189992,1250.0009218497273
730.0,117.3079791192178,114.90223921207061,1257.8604529622567,1250.000520692165
731.0,117.30798687540849,114.9022361209044,1257.8600382817183,1250.0001190810476
732.0,117.30799458815959,114.90223298143182,1257.8596240941529,1249.9997179636362
733.0,117.30800232458655,114.90222986835025,1257.8592096401778,1249.9993165796288
734.0,117.30801007616921,114.90222677218499,1257.8587950157407,1249.9989150247386
735.0,117.30801779423876,114.9022236387608,1257.8583807721036,1249.9985138511408
736.0,117.30802555899255,114.90222055733955,1257.8579660014448,1249.9981121498824
737.0,117.30803330097878,114.9022174506219,1257.8575514897575,1249.9977107079037
738.0,117.30804101700555,114.90221431505064,1257.8571372734846,1249.997309561798
739.0,117.3080487607539,114.90221121038086,1257.8567227447088,1249.9969081024897
740.0,117.30805648204057,114.90220808075243,1257.8563084711627,1249.9965068992778
741.0,117.30806422294891,114.90220497300864,1257.8558939773795,1249.9961054747891
742.0,117.3080719806981,114.90220188404619,1257.8554792943046,1249.9957038613998
743.0,117.30807968192273,114.90219873221812,1257.855065252308,1249.9953028895497
744.0,117.30808743691338,114.9021956402775,1257.8546506028192,1249.9949013095263
745.0,117.30809518745812,114.90219254342806,1257.8542360053161,1249.9944997815962
746.0,117.30810292375564,114.9021894307651,1257.8538215702974,1249.994098416424
747.0,117.30811065888564,114.9021863168465,1257.8534071497857,1249.993697065765
748.0,117.30811838285132,114.90218319054495,1257.8529928571922,1249.9932958429717
749.0,117.3081261063121,114.90218006372535,1257.8525785712736,1249.9928946271805
750.0,117.30813383826248,114.90217694639502,1257.8521641913167,1249.9924933168122
751.0,117.3081415781765,114.90217383797714,1257.8517497216494,1249.9920919169801
752.0,117.30814932703062,114.90217073954629,1257.8513351531392,1249.9916904178317
753.0,117.30815708376898,114.90216764993853,1257.8509204961924,1249.9912888302088
754.0,117.3081647828265,114.90216449617192,1257.8505064933313,1249.9908878979072
755.0,117.30817255450616,114.90216142327851,1257.8500916703056,1249.990486143828
756.0,117.30818025613083,114.90215827245669,1257.8496776412592,1249.990085184983
757.0,117.30818799647342,114.90215516477,1257.849263175449,1249.989683788857
758.0,117.30819574918971,114.90215207089918,1257.8488485707912,1249.9892822537981
759.0,117.30820349259469,114.90214896670864,1257.8484340730847,1249.9888808255137
760.0,117.30821119906895,114.90214582145843,1257.8480199944493,1249.98847981699
761.0,117.30821887920033,114.90214264692789,1257.8476062154705,1249.988079108682
762.0,117.30822652743036,114.90213943693774,1257.8471927983176,1249.9876787628993
763.0,117.30823393797549,114.90213596245036,1257.8467820718863,1249.9872811115113
764.0,117.3082408232604,114.90213190339219,1257.8463772887494,1249.9868894135686
765.0,117.30824609852374,114.90212605243289,1257.845990722224,1249.9865159602887
766.0,117.30824683418724,114.90211514896896,1257.8456555144087,1249.986193947143
767.0,117.3082343753147,114.9020895601097,1257.8454695821308,1249.9860214439618
768.0,117.30818193963091,114.90201947734158,1257.8457359202534,1249.9863019235072
769.0,117.30824619255127,114.90207926832902,1257.844682127444,1249.9852601937048
770.0,117.30824445594736,114.9020656134159,1257.8443748946668,1249.9849661994474
771.0,117.30819056688179,114.90199391315927,1257.8446576795309,1249.9852631516926
772.0,117.30819218928136,114.90198399687999,1257.8443124479713,1249.9849310987956
773.0,117.30814705141023,114.90192203672669,1257.8444962305382,1249.985128893004
774.0,117.30826609900058,114.90204281410239,1257.8428225365262,1249.98346628538
775.0,117.30830928261652,114.90207915535295,1257.842007114927,1249.9826633018595
776.0,117.3083288861707,114.90208925217603,1257.8414584628586,1249.982127507713
777.0,117.3083406342998,114.90209060599648,1257.8409986825084,1249.9816807258712
778.0,117.30834975373723,114.90208903414202,1257.8405686430117,1249.9812637312532
779.0,117.30916680411178,114.90298668516492,1257.830998204873,1249.9716919417926
780.0,117.30917472307756,114.90298377732539,1257.8305817489893,1249.9712885518322
781.0,117.30918246732124,114.90298067506502,1257.8301672709429,1249.970887142962
782.0,117.30919022988884,114.90297759324442,1257.8297525867233,1249.9704855276075
783.0,117.30919798591938,114.9029745041869,1257.829337978516,1249.9700839880782
784.0,117.30920571638869,114.90297138672868,1257.828923660171,1249.9696827389846
785.0,117.30921345080283,114.90296827369973,1257.8285092987655,1249.9692814469834
786.0,117.30922119062362,114.90296516673281,1257.8280948772285,1249.968880094959
787.0,117.3092289043937,114.90296203081812,1257.8276807520758,1249.9684790391102
788.0,117.30923667318055,114.90295895617517,1257.8272660060911,1249.9680773616594
789.0,117.30924438128781,114.90295581404142,1257.8268519476612,1249.9676763729387
790.0,117.30925211256567,114.90295269773891,1257.8264376284544,1249.9672751231024
791.0,117.30925983932188,114.90294957644483,1257.8260233620047,1249.9668739260594
792.0,117.30926759730377,114.90294648995403,1257.825608743468,1249.9664723758742
793.0,117.30927532979197,114.9029433751276,1257.8251944145468,1249.9660711164106
794.0,117.30928304961135,114.90294024624416,1257.8247802306335,1249.965670001822
795.0,117.30929078350886,114.90293713307284,1257.82436588846,1249.9652687290427
796.0,117.30929853154333,114.90293403567843,1257.8239513878748,1249.9648672974947
797.0,117.30930626865039,114.90293092616746,1257.8235370123161,1249.9644659908572
798.0,117.30931400607243,114.90292781704525,1257.8231226347148,1249.9640646825071
799.0,117.30932173585545,114.90292469946782,1257.8227083447027,1249.9636634616738
800.0,117.30932947379979,114.90292159101689,1257.8222939636396,1249.9632621497265
801.0,117.30845946107466,114.90194154960263,1257.8318098918437,1249.9728067946655
802.0,117.30846721568354,114.90193845973153,1257.8313953254412,1249.9724052977115
803.0,117.30847494016193,114.90193533636801,1257.8309811016522,1249.9720041435335
804.0,117.30848266500239,114.90193221345045,1257.8305668752153,1249.9716029866001
805.0,117.30849040604862,114.90192910861268,1257.8301524666253,1249.9712016474566
806.0,117.30849813636118,114.90192599187174,1257.8297381806572,1249.970800431259
807.0,117.30850588855965,114.90192289953387,1257.8293236488187,1249.9703989682848
808.0,117.30851360949971,114.90191977244749,1257.8289094717572,1249.9699978610026
809.0,117.3085213516009,114.90191666895552,1257.828495056768,1249.969596515374
810.0,117.30852908796093,114.90191355912026,1257.8280807077458,1249.9691952358078
811.0,117.30853681038137,114.90191043381007,1257.8276665181395,1249.9687941158734
812.0,117.30854455178144,114.9019073296683,1257.827252115189,1249.9683927821068
813.0,117.30855227537486,114.90190420575277,1257.8268379146928,1249.9679916513146
814.0,117.30856001372595,114.9019010983039,1257.8264235487472,1249.967590354813
815.0,117.30856775252285,114.90189799139364,1257.826009179076,1249.967189054681
816.0,117.3085754798282,114.90189487173727,1257.825594941035,1249.966787885998
817.0,117.30858322897292,114.90189177643072,1257.8251804571953,1249.9663864712768
818.0,117.30859095507475,114.90188865552086,1257.8247662352624,1249.9659853189933
819.0,117.30859868871731,114.90188554304692,1257.824351929551,1249.965584082581
820.0,117.30860642437277,114.90188243285625,1257.823937602265,1249.9651828247606
821.0,117.30861414445368,114.90187930537574,1257.8235234526578,1249.9647817445914
822.0,117.3086218880783,114.90187620413867,1257.8231090380973,1249.9643803994084
823.0,117.30862961500814,114.90187308436886,1257.822694813435,1249.9639792441915
824.0,117.30863733687426,114.90186995900216,1257.8222806477352,1249.9635781481172
825.0,117.30864508126311,114.90186685874704,1257.8218662284905,1249.9631767981132
826.0,117.30865282564393,114.90186375852832,1257.8214518105804,1249.962775449327
827.0,117.30866055730826,114.90186064419717,1257.821037537942,1249.9623742462054
828.0,117.30866829230524,114.90185753361986,1257.8206232291634,1249.9619730064987
829.0,117.30867602754962,114.90185442335864,1257.820208918744,1249.961571765616
830.0,117.30868375122911,114.90185130026966,1257.8197947406852,1249.9611706570167
831.0,117.30869149476364,114.90184819932317,1257.8193803390816,1249.9607693247258
832.0,117.30869922770809,114.90184508663317,1257.8189660587964,1249.9603681137703
833.0,117.30870697076523,114.9018419852404,1257.8185516655312,1249.9599667897169
834.0,117.30871471239928,114.90183888230929,1257.8181372896513,1249.9595654828731
835.0,117.30872241323588,114.90183573401262,1257.8177233767985,1249.9591646397882
836.0,117.30873016282221,114.9018326400163,1257.817308913658,1249.958763245786
837.0,117.30873791078334,114.90182954425319,1257.816894470163,1249.9583618716658
838.0,117.30874562828271,114.90182641463029,1257.8164803728332,1249.9579608439572
839.0,117.30875334864888,114.90182328824278,1257.8160662443152,1249.9575597849691
840.0,117.30876108061541,114.90182017481116,1257.8156519861457,1249.9571585956803
841.0,117.30876883013278,114.90181708095395,1257.8152375303287,1249.9567572092071
842.0,117.30877655733774,114.90181396230535,1257.8148233286329,1249.9563560769795
843.0,117.30878430249565,114.90181086368376,1257.8144089250388,1249.9559547424374
844.0,117.30879202928558,114.90180774466089,1257.813994730536,1249.955553617479
845.0,117.3087997642715,114.90180463480425,1257.813580444912,1249.9551524008664
846.0,117.30880751161726,114.90180153874505,1257.8131660207791,1249.9547510457924
847.0,117.30881524843635,114.90179843101322,1257.8127517171004,1249.954349811305
848.0,117.30882296615708,114.90179530206981,1257.812337630648,1249.9539487944064
849.0,117.30883071488003,114.90179220767395,1257.8119231950486,1249.9535474276574
850.0,117.30883844693075,114.9017890947644,1257.8115089493317,1249.9531462512496
851.0,117.30884615546016,114.90178595571919,1257.8110949708753,1249.9527453426927
852.0,117.30885389841977,114.90178285503752,1257.8106806045453,1249.9523440453447
853.0,117.30886163921974,114.90177975199599,1257.8102662638348,1249.951942773773
854.0,117.30886936675155,114.90177663422979,1257.8098520747503,1249.9515416539239
855.0,117.30887710075028,114.90177352370455,1257.8094378137453,1249.9511404621276
856.0,117.30888483872724,114.90177041765058,1257.809023509066,1249.9507392265748
857.0,117.30889256050763,114.90176729361269,1257.8086093890065,1249.9503381759282
858.0,117.30890028402244,114.90176417154862,1257.8081952507644,1249.9499371069385
859.0,117.30890802817204,114.90176107249265,1257.8077808802707,1249.9495358056568
860.0,117.30891576341972,114.90175796357276,1257.8073666120845,1249.949134606487
861.0,117.30892349534044,114.9017548509936,1257.8069523825668,1249.948733446352
862.0,117.30893122608876,114.90175173715357,1257.8065381678716,1249.948332300711
