distance_between_leaks: 1 foot, number_of_leaks: 2
first_leak_position(foot),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm)
1220,117.31069351885458,114.90124108306652,1257.7176714730394,1249.872464141818
1221,117.31070123317659,114.90123797635779,1257.7172581852149,1249.872063907614
1222,117.3107089673691,114.90123489168062,1257.7168446704825,1249.8716634672965
1223,117.31071667526429,114.90123177808147,1257.7164314630238,1249.8712632840413
1224,117.31072437793003,114.90122865770708,1257.7160182883167,1249.8708633002404
1225,117.31073209150408,114.90122555043033,1257.7156050170042,1249.8704630670811
1226,117.3107398175689,114.90122245675843,1257.7151915962058,1249.8700627411183
1227,117.31074751519402,114.90121933129873,1257.7147784935582,1249.8696627635034
1228,117.31075523947557,114.90121623628798,1257.7143651112494,1249.869262382494
1229,117.31076294827089,114.90121312358414,1257.7139518916686,1249.8688622479267
1230,117.31077066389841,114.9012100182154,1257.7135385872307,1249.8684620809056
1231,117.31077837064711,114.90120690366872,1257.7131254031888,1249.8680619236236
1232,117.31078608511962,114.90120379713743,1257.7127121157112,1249.8676617672359
1233,117.31079381312806,114.90120070621678,1257.7122986904142,1249.8672613888089
1234,117.31080151105617,114.90119758143254,1257.7118855949054,1249.866861412181
1235,117.3108092384538,114.90119449008652,1257.7114721838907,1249.8664610198903
1236,117.31081694061413,114.90119136998824,1257.71105904008,1249.86606101351
1237,117.30994694050062,114.9002113615232,1257.720575978853,1249.875606978701
1238,117.30995466440035,114.9002082660665,1257.720162604041,1249.875206672222
1239,117.30996237132166,114.9002051517919,1257.7197494236548,1249.8748065544046
1240,117.30997010489551,114.90020206694655,1257.719335935348,1249.8744061748523
1241,117.30997780794954,114.90019894821012,1257.7189227947242,1249.8740061376368
1242,117.30998550988322,114.90019582854833,1257.718509675825,1249.8736060755448
1243,117.309993221846,114.90019271980493,1257.7180964368106,1249.8732059413437
1244,117.31000095274993,114.90018963270371,1257.7176829993234,1249.8728055214103
1245,117.31000865945154,114.90018651823452,1257.7172698237357,1249.8724054434094
1246,117.3100163677285,114.90018340586197,1257.7168566400605,1249.8720053068728
1247,117.31002410245111,114.90018032199207,1257.7164431314488,1249.8716050085318
1248,117.31003180737821,114.90017720602452,1257.7160299896414,1249.8712049060616
1249,117.31003951256564,114.90017409023875,1257.715616842162,1249.8708048231056
1250,117.31004722571683,114.90017098331026,1257.7152036045077,1249.870404658229
1251,117.31005494309363,114.9001678806403,1257.7147903067164,1249.8700045152505
1252,117.31006264828856,114.90016476557368,1257.7143771794085,1249.869604354699
1253,117.31007038467185,114.90016168443957,1257.713963677689,1249.8692039575653
1254,117.31007809156749,114.90015857051856,1257.713550510574,1249.8688038974008
1255,117.31008579679788,114.90015545474155,1257.7131373623718,1249.8684038638867
1256,117.31009351646456,114.90015235488993,1257.712724047085,1249.8680036941803
1257,117.3101012148865,114.90014923211044,1257.7123109923448,1249.8676036717886
1258,117.31010894508611,114.90014614439937,1257.7118975697604,1249.8672033389387
1259,117.31011666044964,114.90014304056479,1257.7114843261197,1249.8668031268692
1260,117.31012436784597,114.90013992744248,1257.7110711609657,1249.8664030716236
1261,117.31013208875761,114.90013682957304,1257.7106578489813,1249.8660028410482
1262,117.31013977627669,114.9001336943809,1257.7102449105648,1249.8656030183195
1263,117.31014751394744,114.90013061535907,1257.7098314145912,1249.865202585327
1264,117.31015520172296,114.9001274802858,1257.7094184689636,1249.8648027979993
1265,117.31016294592857,114.90012440895794,1257.7090049111707,1249.8644022465335
1266,117.31017063694573,114.90012127822091,1257.7085919494523,1249.864002334756
1267,117.31017837164931,114.90011819553962,1257.7081784778404,1249.8636020153374
1268,117.31018607002619,114.90011507278285,1257.707765427306,1249.863202064767
1269,117.3101937970218,114.90011198183481,1257.707352051889,1249.8628018035995
1270,117.31020150179363,114.90010886697603,1257.7069389510134,1249.86240168538
1271,117.31020921533604,114.90010576128786,1257.7065257346308,1249.862001558574
1272,117.310216904295,114.90010262775132,1257.7061127829697,1249.8616017864979
1273,117.31022464465799,114.90009955201015,1257.7056992659982,1249.8612013572408
1274,117.31023234280127,114.9000964294753,1257.7052862325254,1249.8608013859118
1275,117.3102400717245,114.9000933413056,1257.7048728538346,1249.8604010581819
1276,117.3102477718713,114.9000902209617,1257.704459796833,1249.8600010845687
1277,117.31025548849821,114.90008711898788,1257.7040465542946,1249.8596009277492
1278,117.31026319921475,114.9000840104474,1257.7036333791236,1249.859200843709
1279,117.31027093439681,114.90008092896709,1257.703219922573,1249.8588005139627
1280,117.31027862970713,114.90007780344587,1257.7028069266291,1249.8584005958523
1281,117.31028633615017,114.90007469056228,1257.7023938118207,1249.8580005241095
1282,117.31029407344496,114.90007161212931,1257.7019803511907,1249.8576000943167
1283,117.3103017785224,114.90006849698354,1257.7015672313912,1249.8572001580517
1284,117.31030947901394,114.90006537761539,1257.7011541882114,1249.8568001563494
1285,117.3111260232054,114.9009625085324,1257.6915900694125,1249.8472344990878
1286,117.3111337407561,114.90095940817768,1257.6911768323068,1249.8468343211002
1287,117.31114145038205,114.90095629899938,1257.6907636848432,1249.8464342408772
1288,117.31114917117985,114.90095320196427,1257.690350403032,1249.8460340828065
1289,117.31115688165926,114.90095009416905,1257.689937258417,1249.8456339463462
1290,117.31116458527119,114.90094697757416,1257.6895241592665,1249.8452340592733
1291,117.31117231082656,114.90094388661919,1257.6891108459567,1249.844833758331
1292,117.31118000575634,114.90094076091934,1257.688697861053,1249.8444339053285
1293,117.3111877158755,114.90093765287604,1257.688284725273,1249.8440337810982
1294,117.31119542557495,114.90093454402206,1257.6878715848147,1249.843633717883
1295,117.31120318332266,114.90093148833209,1257.687457892182,1249.8432331623212
1296,117.31121087073011,114.90092835487721,1257.6870450101483,1249.8428333367838
1297,117.31121858506557,114.90092525115051,1257.6866318168466,1249.8424332481136
1298,117.3112262800753,114.90092212624297,1257.6862188515227,1249.8420333391246
1299,117.3112340184783,114.90091904967377,1257.685805396552,1249.8416329400611
1300,117.3112417359123,114.90091594899636,1257.6853921574354,1249.8412328956417
1301,117.31124941647992,114.90091280861127,1257.6849793725744,1249.8408330878256
1302,117.31125713519273,114.90090970972494,1257.6845661295845,1249.8404329915604
1303,117.3112648743515,114.90090663375506,1257.6841526599471,1249.8400326483352
1304,117.3112725452882,114.90090348232118,1257.6837399753424,1249.839633019031
1305,117.31128028581863,114.90090040838956,1257.6833265047367,1249.8392326023404
1306,117.31128797883245,114.90089728152849,1257.6829135706619,1249.8388327377443
1307,117.31129570457443,114.90089419120079,1257.68250026945,1249.8384324945278
1308,117.31130339589528,114.90089106253482,1257.6820873569593,1249.8380326527977
1309,117.31131111710805,114.90088796703178,1257.6816741036066,1249.8376324950666
1310,117.31131885288819,114.90088488760169,1257.6812606816147,1249.837232199875
1311,117.31132654398736,114.90088175892996,1257.680847778933,1249.836832348721
1312,117.31133424838329,114.90087864446407,1257.6804347093712,1249.8364324392169
1313,117.31134195550888,114.90087553365095,1257.6800216262802,1249.8360324184641
1314,117.31134969198665,114.90087245522828,1257.6796082033673,1249.835632112495
1315,117.3113574005275,114.9008693463281,1257.6791951139785,1249.8352320424199
1316,117.31136509170584,114.90086621764198,1257.6787822082804,1249.8348322426061
1317,117.31137280474313,114.9008631135082,1257.678369061652,1249.8344321706861
1318,117.3113805387955,114.9008600327988,1257.6779556784,1249.834031863211
1319,117.31138824415959,114.90085692027634,1257.6775426231545,1249.8336318715471
1320,117.31139594798468,114.90085380547815,1257.6771295697606,1249.8332319854655
1321,117.31140364454463,114.90085068349033,1257.676716623785,1249.8328320608216
1322,117.3114113638119,114.90084758653315,1257.6763034141395,1249.8324319211856
1323,117.31141909513184,114.90084450285917,1257.6758900646228,1249.8320316713623
1324,117.31142680012209,114.90084138966012,1257.6754770071364,1249.8316317589322
1325,117.31143449289505,114.90083826334057,1257.675064101222,1249.8312319240545
1326,117.31144220911999,114.90083516300619,1257.6746509270283,1249.8308318477102
1327,117.31144993274461,114.90083207156033,1257.6742376872396,1249.8304316014762
1328,117.31145763746643,114.90082895819148,1257.673824637053,1249.8300317037722
1329,117.31146535027521,114.90082585395774,1257.673411499239,1249.8296317027307
1330,117.31147307310746,114.9008227614716,1257.6729982645127,1249.8292315108013
1331,117.311480788597,114.90081966083378,1257.6725851136857,1249.8288314065596
1332,117.31148847085018,114.90081652322382,1257.67217233954,1249.8284316835843
1333,117.31149620192909,114.90081343959102,1257.6717590030023,1249.8280314675083
1334,117.31150389712678,114.90081031597958,1257.6713460714323,1249.8276316717083
1335,117.31151163083803,114.90080723546956,1257.670932710768,1249.8272314132003
1336,117.31151934383197,114.90080413199358,1257.6705195872846,1249.8268313836718
1337,117.31152704290785,114.9008010133539,1257.6701066303917,1249.826431472385
1338,117.31153474275719,114.90079789517289,1257.6696936538224,1249.8260316177325
1339,117.3115424678942,114.90079480585676,1257.6692804113875,1249.8256313804668
1340,117.31155019178624,114.9007917144678,1257.668867164001,1249.8252312638747
1341,117.31155789214738,114.90078859757263,1257.6684542020625,1249.8248313229165
1342,117.31156558726292,114.90078547427,1257.668041283736,1249.8244315310046
1343,117.31157330099286,114.90078237186273,1257.6676281599273,1249.8240315101582
1344,117.31158102851842,114.90077928477815,1257.6672148793,1249.8236313451869
1345,117.31158873804758,114.90077617816739,1257.6668018164953,1249.8232313189937
1346,117.31159642586847,114.90077304737564,1257.6663889988836,1249.8228315491442
1347,117.31160414090904,114.90076994685191,1257.6659758726914,1249.8224314824365
1348,117.31161186744382,114.90076685893773,1257.6655626114753,1249.8220313195711
1349,117.31161959203823,114.90076376838422,1257.6651493589843,1249.8216312555826
1350,117.31162728273529,114.90076064106927,1257.6647365172246,1249.8212314436078
1351,117.31163498483207,114.90075752617467,1257.6643235390327,1249.8208315487482
1352,117.3116427088222,114.9007544359587,1257.6639103220734,1249.8204313683639
1353,117.31077271225304,114.89977443065229,1257.673427467193,1249.8299775220985
1354,117.31078042353302,114.89977132563384,1257.6730143782493,1249.8295775892555
1355,117.31078815516241,114.89976824408618,1257.672601082179,1249.8291773144872
1356,117.31079583672106,114.89976510599107,1257.6721883297992,1249.8287777331896
1357,117.31080354587866,114.8997619992937,1257.671775284364,1249.828377748282
1358,117.31081126240635,114.89975890096713,1257.671362160402,1249.8279776631452
1359,117.31081897831538,114.89975580136748,1257.6709490271828,1249.8275776773353
1360,117.31082668262042,114.89975268945437,1257.6705360422784,1249.8271777433638
1361,117.31083440082189,114.89974959249986,1257.6701228861425,1249.826777733211
1362,117.31084211588568,114.89974649276084,1257.6697097853028,1249.8263776636309
1363,117.31084979979602,114.899743358321,1257.66929703644,1249.8259779584585
1364,117.31085752189341,114.89974026608165,1257.66888384724,1249.8255778720277
1365,117.31086522577968,114.89973715375673,1257.668470869345,1249.8251779729187
1366,117.3108729408004,114.89973405375629,1257.6680577637233,1249.8247779651713
1367,117.31088065885227,114.89973095729812,1257.6676446286358,1249.8243779062254
1368,117.31088835387288,114.89972783500522,1257.6672317486748,1249.8239781450216
1369,117.31089608911016,114.8997247579185,1257.6668184263062,1249.8235778710903
1370,117.3109037927187,114.89972164521704,1257.666405450463,1249.8231780230167
1371,117.3109114967399,114.89971853343201,1257.6659924828816,1249.8227781114065
1372,117.31091921668757,114.89971543943648,1257.6655793369775,1249.8223780177766
1373,117.31092690978834,114.89971231534321,1257.665166488828,1249.821978267557
1374,117.31093462007405,114.89970921067189,1257.6647534546978,1249.8215782872824
1375,117.31094234211962,114.89970611873154,1257.6643402777338,1249.8211782334604
1376,117.31095005566154,114.89970301741235,1257.6639271995064,1249.8207782711604
1377,117.31095778145287,114.89969992981094,1257.6635139852174,1249.8203781654552
1378,117.31096546464627,114.899696795374,1257.6631012690489,1249.8199784660796
1379,117.31097318429153,114.8996937011067,1257.6626881294128,1249.8195784198283
1380,117.31098090714733,114.89969061025604,1257.6622749492958,1249.8191783676755
1381,117.31098859452271,114.89968748059314,1257.661862189622,1249.8187786263477
1382,117.31099631311871,114.8996843850031,1257.661449058061,1249.8183786374987
1383,117.31100401833847,114.89968127472554,1257.661036083506,1249.8179787786871
1384,117.31101172457304,114.8996781656462,1257.660623099545,1249.8175789059865
1385,117.31101945143145,114.89967508021759,1257.660209901821,1249.8171787055478
1386,117.3110271324368,114.89967194323168,1257.6597972085117,1249.8167791086194
1387,117.31103485226309,114.89966884988846,1257.6593840882285,1249.816379015944
1388,117.31104257281478,114.8996657564874,1257.6589709357809,1249.815979049166
1389,117.31105027522959,114.89966264390036,1257.6585580165247,1249.8155791492984
1390,117.31105798571875,114.8996595394047,1257.6581449812313,1249.8151792965325
1391,117.31106569173849,114.89965643074706,1257.657732019265,1249.8147793832068
1392,117.31107340203567,114.89965332685573,1257.657319009191,1249.814379428272
1393,117.31108110558131,114.89965021537424,1257.656906073476,1249.8139795686059
1394,117.3110888278118,114.89964712438714,1257.6564929182127,1249.8135795490437
1395,117.31109652894726,114.89964401030745,1257.6560800124591,1249.8131797196468
1396,117.31110422579026,114.89964089155139,1257.655667158282,1249.812779931712
1397,117.31111193862392,114.89963779038101,1257.6552541174342,1249.8123800013368
1398,117.31111965698658,114.89963469588582,1257.654841028722,1249.8119799395402
1399,117.31112736170417,114.89963158579992,1257.6544280832502,1249.8115800992161
1400,117.31113507155474,114.89962848154742,1257.6540150832664,1249.81118019076
1401,117.31114278888091,114.89962538576279,1257.6536020029014,1249.8107801836445
1402,117.31115049860283,114.89962228118699,1257.653188999681,1249.8103803184374
1403,117.31115820091996,114.89961916921939,1257.652776103957,1249.809980420065
1404,117.31116592338863,114.89961607891598,1257.6523629592123,1249.8095804133186
1405,117.311173642352,114.8996129849,1257.6519498594953,1249.8091804262547
1406,117.3111813345659,114.89960986187295,1257.6515370837537,1249.8087806380727
1407,117.31118903506832,114.89960674705385,1257.6511241860856,1249.8083809131942
1408,117.31119675641473,114.89960365618384,1257.650711073646,1249.8079808496063
1409,117.3112044555822,114.89960054031344,1257.6502982034247,1249.8075810913863
1410,117.31121218207815,114.89959745492914,1257.649885026149,1249.8071810210251
1411,117.31121987916919,114.89959433713551,1257.6494721906222,1249.8067812446154
1412,117.31122758735279,114.89959123143164,1257.649059222529,1249.8063813880183
1413,117.31123532222526,114.89958815541432,1257.648645952211,1249.8059812393847
1414,117.3112429980619,114.89958501437415,1257.6482333690003,1249.8055816665435
1415,117.31125070979837,114.89958191298555,1257.6478203712918,1249.8051817395774
1416,117.3112584053472,114.89957879358751,1257.6474075571023,1249.8047820026243
1417,117.31126612458168,114.89957570067232,1257.6469944784772,1249.804381987201
1418,117.31127384753724,114.89957261116614,1257.646581337412,1249.803982045471
1419,117.31128152671424,114.89956947445759,1257.6461687343253,1249.803582382629
1420,117.31128926099005,114.89956639779511,1257.645755472246,1249.8031822920711
1421,117.31129697366869,114.89956329794398,1257.6453424784506,1249.8027823285265
1422,117.31130468532625,114.89956019658287,1257.6449294859378,1249.8023824394372
1423,117.31131236649293,114.89955706136526,1257.6445168407683,1249.8019828917104
1424,117.31132009178397,114.89955397556766,1257.6441037051006,1249.8015828060777
1425,117.3113277964952,114.89955086659643,1257.6436907950326,1249.8011830009593
1426,117.31133553753814,114.89954779833852,1257.6432774817044,1249.800782751113
1427,117.31134320839786,114.89954465134686,1257.6428649452992,1249.8003833958585
1428,117.31135092001915,114.89954155055382,1257.6424519710945,1249.799983463568
1429,117.31135863191642,114.89953844972683,1257.642038984391,1249.7995835863514
1430,117.31136633093072,114.8995353348078,1257.6416261504685,1249.7991838263135
1431,117.31218285604125,114.90043245852766,1257.6320623700512,1249.7896183465289
1432,117.31219055925284,114.90042934801424,1257.6316494795092,1249.7892186000058
1433,117.31219828086856,114.90042625817605,1257.6312363862478,1249.7888186243686
1434,117.31220599028772,114.90042315496915,1257.6308234368191,1249.7884187641152
1435,117.31221369465477,114.90042004669608,1257.6304105602546,1249.7880188862339
1436,117.31222139575631,114.90041693425313,1257.629997705878,1249.787619132504
1437,117.31222912981931,114.90041385897314,1257.6295844919941,1249.787218942333
1438,117.31223682293961,114.90041073800099,1257.6291717380584,1249.7868192419805
1439,117.31224452767783,114.90040762933256,1257.6287588354153,1249.7864195108523
1440,117.31225224286437,114.90040453298174,1257.6283458338744,1249.7860195668445
1441,117.31225995544521,114.90040143306602,1257.627932843434,1249.785619758934
1442,117.31226764107915,114.90039830415675,1257.6275201858411,1249.7852201156754
1443,117.31227536328979,114.90039521556372,1257.627107103694,1249.7848201242655
1444,117.3122830706736,114.90039211052171,1257.6266941908011,1249.7844203007178
1445,117.31229079286064,114.90038902183528,1257.6262811073193,1249.7840203351368
1446,117.3122984920223,114.90038590767732,1257.6258682887944,1249.7836206150057
1447,117.31230618978637,114.90038279252951,1257.6254555019975,1249.783220834294
1448,117.31231390808449,114.90037969976028,1257.6250424697744,1249.7828208995052
1449,117.31232160755643,114.90037658604521,1257.6246296509403,1249.7824211846714
1450,117.31232929853817,114.90037346319366,1257.624216937034,1249.7820215271313
1451,117.31233703301699,114.90037038867179,1257.6238037288454,1249.7816213968613
1452,117.31234473084344,114.90036727304981,1257.623390926982,1249.781221735263
1453,117.31235243982073,114.90036417013906,1257.6229780074436,1249.7808219103574
1454,117.31236015422776,114.90036107353203,1257.6225650339354,1249.780421992839
1455,117.31236785283636,114.90035795927476,1257.6221522374358,1249.7800222720373
1456,117.31237557069335,114.90035486644089,1257.6217392232988,1249.7796223409475
1457,117.31238325716643,114.90035173865141,1257.6213265637448,1249.779222776956
1458,117.31239098427194,114.90034865638914,1257.6209134530134,1249.7788227151707
1459,117.31239868157715,114.90034554074342,1257.6205006737277,1249.77842303093
1460,117.31240639923779,114.90034244809343,1257.6200876736611,1249.7780230730757
1461,117.31241410718431,114.90033934388487,1257.6196747628637,1249.7776233447348
1462,117.31242178658674,114.90033620887877,1257.6192622021897,1249.7772238022294
1463,117.31242952567584,114.9003331397525,1257.618848951121,1249.7768236737604
1464,117.31243723674626,114.90033003977064,1257.618436026233,1249.7764238213308
1465,117.31244494189286,114.90032693323052,1257.618023169667,1249.7760240385162
1466,117.31245264217978,114.90032382129174,1257.617610368468,1249.7756243170509
1467,117.31246034197723,114.90032070879687,1257.6171975725695,1249.775224610662
1468,117.31246804583724,114.90031760090642,1257.6167847332429,1249.7748248536318
1469,117.31247576052093,114.90031450499879,1257.616371769867,1249.7744249913642
1470,117.31160576622908,114.89933450117424,1257.6258891304308,1249.7839713881435
1471,117.31161347218473,114.89933139548587,1257.6254762664307,1249.7835716435807
1472,117.31162118092907,114.89932829360211,1257.625063390507,1249.783171770102
1473,117.31162889617433,114.8993251982058,1257.6246504204316,1249.7827719430243
1474,117.31163660297159,114.89932209372222,1257.6242375548015,1249.7823721721645
1475,117.31164429718335,114.89931897518288,1257.6238248303134,1249.7819725589966
1476,117.31165201830834,114.89931588696841,1257.62341181194,1249.7815725930247
1477,117.31165971531425,114.89931277205883,1257.622999070743,1249.78117288568
1478,117.31166741853983,114.89930966328963,1257.6225862375663,1249.7807732332399
1479,117.31167511480088,114.8993065471904,1257.6221734949436,1249.780373604275
1480,117.31168284219977,114.89930346636241,1257.6217604174353,1249.7799735378494
1481,117.31169056465681,114.89930037949043,1257.6213473807863,1249.7795736170472
1482,117.31169825423207,114.899297256527,1257.620934730435,1249.7791740004552
1483,117.31170597014697,114.8992941626029,1257.620521774517,1249.7787741349327
1484,117.31171367179992,114.89929105278351,1257.6201089795513,1249.7783744420979
1485,117.3117213706731,114.89928794019598,1257.619696225269,1249.777974739532
1486,117.3117290793371,114.89928483821039,1257.6192833520306,1249.7775749784032
1487,117.31173677707964,114.89928172424928,1257.6188706075832,1249.7771753217114
1488,117.31174448436943,114.89927862126862,1257.618457765183,1249.7767755112363
1489,117.31175218955647,114.89927551506536,1257.6180449221508,1249.7763758655203
1490,117.31175989385441,114.89927240900148,1257.6176321208084,1249.7759760674278
1491,117.31176761516191,114.89926932134085,1257.6172191123305,1249.7755761642443
1492,117.31177530842658,114.89926620235447,1257.6168064181627,1249.7751766038239
1493,117.31178301725988,114.89926310151144,1257.6163935707689,1249.7747767517517
1494,117.3117907314587,114.89926000602635,1257.6159806457008,1249.7743769394526
1495,117.31179845554158,114.89925692154928,1257.6155676091616,1249.7739770219857
1496,117.31180614857433,114.89925380254068,1257.615154924846,1249.7735774600555
1497,117.31181383272778,114.89925067434044,1257.6147423603375,1249.7731779021187
1498,117.31182157016868,114.89924760503983,1257.6143291817505,1249.7727778102308
1499,117.31182924617414,114.89924446698585,1257.6139166879257,1249.7723784790603
1500,117.31183698983118,114.8992414051025,1257.6135034531246,1249.7719782570418
1501,117.31184468357856,114.89923828727237,1257.6130907722231,1249.7715786684273
1502,117.31185238542618,114.89923517825858,1257.61267799421,1249.771179026117
1503,117.31186008645372,114.89923206887948,1257.6122652408624,1249.7707793180841
1504,117.31186780203961,114.89922897547227,1257.611852316471,1249.7703794880733
1505,117.3118754972679,114.89922585927245,1257.6114396188673,1249.7699799169834
1506,117.3118832034177,114.89922275590556,1257.6110268167638,1249.7695801273267
1507,117.31189089860929,114.89921963971584,1257.6106141212738,1249.7691805647116
1508,117.31189862497958,114.89921655857498,1257.6102010828613,1249.7687806041604
1509,117.31190630983396,114.89921343114551,1257.609788512075,1249.7683811341567
1510,117.31191404067327,114.89921035527503,1257.6093754316116,1249.767981093761
1511,117.31192174566824,114.899207250664,1257.6089626444953,1249.7675813503295
1512,117.31192944438028,114.89920413852937,1257.6085499137791,1249.7671817665955
1513,117.31193713450686,114.89920101722898,1257.608137291182,1249.766782228839
1514,117.31194484770072,114.89919792181381,1257.607724413703,1249.7663824054873
1515,117.31195257167217,114.89919483831947,1257.6073114122987,1249.765982479297
1516,117.31196026850749,114.89919172474023,1257.6068987214169,1249.765582850527
1517,117.31196797807493,114.89918862537402,1257.6064858878299,1249.765183078986
1518,117.31197567888114,114.89918551603526,1257.6060731473192,1249.7647834483032
1519,117.31198338162308,114.89918240896584,1257.6056603881789,1249.7643837861694
1520,117.31199109680273,114.89917931572424,1257.6052474881885,1249.7639839933179
1521,117.31199878605818,114.89917619411219,1257.604834894991,1249.763584428514
1522,117.31200649653881,114.89917309560512,1257.6044220473902,1249.7631847102036
1523,117.31201420191206,114.89916999154345,1257.6040092614144,1249.7627850378537
1524,117.31202190986724,114.89916689076529,1257.6035964577452,1249.7623852817146
1525,117.31202960674335,114.89916377754672,1257.6031837765663,1249.761985675672
1526,117.31203731362974,114.8991606753639,1257.6027709792713,1249.7615859803057
1527,117.31204503388537,114.89915758776779,1257.6023580227863,1249.7611861861628
1528,117.31205271799124,114.89915446073816,1257.601945497676,1249.7607866872004
1529,117.31206042046925,114.89915135406342,1257.6015327623443,1249.7603870022403
1530,117.3120681330002,114.89914825844504,1257.601119909693,1249.7599872315875
1531,117.31207584179202,114.89914515867538,1257.600707099873,1249.7595875096135
1532,117.31208356975087,114.89914208024248,1257.6002940733138,1249.7591875779226
1533,117.31209124765967,114.89913894592988,1257.5998816084623,1249.7587882477224
1534,117.31209895019167,114.89913583945325,1257.5994688770693,1249.7583885807605
1535,117.31210664770713,114.89913272744069,1257.5990562039776,1249.757988971269
1536,117.31211436722667,114.89912963988434,1257.5986432810969,1249.7575891257072
1537,117.31212206918246,114.89912653280547,1257.5982305578054,1249.7571894830778
1538,117.31212978255873,114.8991234384316,1257.597817705283,1249.7567897199672
1539,117.31213748920811,114.89912033665607,1257.597404931453,1249.7563900279306
1540,117.31214518648895,114.89911722426824,1257.5969922585568,1249.7559904783604
1541,117.31215287378019,114.89911410121017,1257.5965797113893,1249.75559098119
1542,117.31216058823362,114.89911100800246,1257.596166846373,1249.7551912427393
1543,117.3121682921298,114.89910790358907,1257.595754116186,1249.7547915483121
1544,117.31217600883592,114.89910481324453,1257.5953412359142,1249.754391745669
1545,117.31218371469404,114.89910171088033,1257.5949284800868,1249.7539920655606
1546,117.31219141142356,114.89909859824742,1257.594515824576,1249.7535925135344
1547,117.31219912805484,114.89909550768776,1257.5941029419942,1249.753192755896
1548,117.31220681904605,114.89909238901227,1257.59369036135,1249.7527932319615
1549,117.31221454229815,114.89908930656314,1257.593277424813,1249.7523933012753
1550,117.31222222724814,114.8990861809306,1257.592864906338,1249.7519938975447
1551,117.31222993108668,114.89908307604045,1257.592452166503,1249.7515943309784
1552,117.31223763173122,114.89907996868764,1257.5920394934676,1249.7511946405214
1553,117.31224534321193,114.89907687293602,1257.591626685078,1249.7507949059966
1554,117.31225305425393,114.89907377647849,1257.5912138757742,1249.7503952179352
1555,117.31226073411969,114.89907064529625,1257.59080141869,1249.749995894972
1556,117.31226845222653,114.89906755738566,1257.5903885488624,1249.7495960375131
1557,117.3122761709218,114.8990644696733,1257.5899756596668,1249.7491962518022
1558,117.31228388617937,114.89906137812208,1257.5895628092549,1249.7487965149774
1559,117.31229157816657,114.89905826071825,1257.5891502236864,1249.7483970424225
1560,117.31229929130406,114.89905516713064,1257.5887374065221,1249.7479972957854
1561,117.31230697583942,114.89905204171434,1257.5883249134183,1249.747597880244
1562,117.31231468926909,114.89904894848185,1257.5879120940815,1249.7471981416775
1563,117.312322383094,114.89904583363385,1257.587499502525,1249.746798601559
1564,117.31233009765926,114.89904274134125,1257.5870866617029,1249.7463989161397
1565,117.31233781688027,114.89903965498469,1257.5866737893518,1249.7459990695172
1566,117.31234551071987,114.89903653989437,1257.5862611908296,1249.7455995932469
1567,117.31235321723216,114.8990334393037,1257.5858484600662,1249.7451999203997
1568,117.31236089683719,114.89903030831219,1257.5854360213211,1249.7448006304069
1569,117.3123686149132,114.89902722101716,1257.5850231718996,1249.7444007768154
1570,117.31237633908923,114.89902413961538,1257.5846102287105,1249.7440010007117
1571,117.31238403766167,114.89902103074459,1257.5841976039128,1249.7436013636536
1572,117.3123917301063,114.89901791429936,1257.5837850276478,1249.7432019207563
1573,117.31239943122749,114.89901480780999,1257.5833723616365,1249.7428023413756
1574,117.3124071203222,114.89901168807273,1257.5829598357684,1249.7424028848732
1575,117.31241483839486,114.89900860072963,1257.582546986116,1249.7420030862118
1576,117.31242255547896,114.89900551193823,1257.5821341380292,1249.7416033607165
1577,117.313239072188,114.89990263919549,1257.5725705431414,1249.7320381024597
1578,117.3132467576266,114.89989951576571,1257.5721580676745,1249.7316386676014
1579,117.31325445693741,114.89989640720577,1257.5717454195717,1249.7312391720627
1580,117.31326216513679,114.89989330924224,1257.5713326905332,1249.7308394747213
1581,117.31326987357838,114.89989021156553,1257.5709199594687,1249.7304397799383
1582,117.31327756668487,114.89988709643846,1257.570507391491,1249.730040326298
1583,117.31328528075299,114.8998840045435,1257.5700945836074,1249.7296406585692
1584,117.31329296844497,114.8998808838962,1257.5696820912324,1249.7292412037257
1585,117.31330068415352,114.8998777940453,1257.5692692713162,1249.7288414995705
1586,117.31330838787837,114.89987469122416,1257.5688565972348,1249.728441882106
1587,117.31243840114632,114.89889469457725,1257.5783741083728,1249.73798849265
1588,117.3124461069067,114.89889159364706,1257.5779614033845,1249.7375889194452
1589,117.31245379531154,114.89888847395366,1257.5775489103985,1249.737189464705
1590,117.31246151442359,114.89888538813024,1257.5771360615915,1249.7367897179838
1591,117.31246925394827,114.89888232512823,1257.5767229847327,1249.7363897322282
1592,117.3124769524707,114.89887921655311,1257.5763103737372,1249.7359902092871
1593,117.31248463841162,114.89887609402673,1257.5758979066811,1249.7355908288268
1594,117.31249234470702,114.89887299431845,1257.5754852140626,1249.7351912003792
1595,117.31250004030103,114.89886988286628,1257.5750726473268,1249.7347916751846
1596,117.31250773465904,114.89886676947181,1257.5746600789016,1249.7343922604741
1597,117.31251544909021,114.8988636789255,1257.574247297732,1249.7339925473636
1598,117.3125231491118,114.89886057250463,1257.573834684153,1249.7335929801025
1599,117.31253085591572,114.89885747307896,1257.5734219787078,1249.7331934304912
1600,117.31253855495486,114.89885436551758,1257.5730093752484,1249.7327938978765
