distance_between_leaks: 10 foot, number_of_leaks: 2
first_leak_position(foot),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm)
2201,117.3160527237179,114.89568740531499,1257.3359682925352,1249.5036203837585
2202,117.31606040559704,114.89568430457642,1257.3355567017863,1249.503221869928
2203,117.31606808302638,114.89568119889644,1257.335145161876,1249.502823413925
2204,117.31607579164776,114.8956781279864,1257.3347332706444,1249.5024246042117
2205,117.31608348125795,114.89567503594759,1257.3343215955392,1249.5020260134543
2206,117.31609114178896,114.89567191160882,1257.3339102513946,1249.5016277490292
2207,117.31609882112124,114.89566880823783,1257.3334986958866,1249.5012292732674
2208,117.31610652807447,114.89566573565195,1257.3330868291764,1249.5008304861753
2209,117.31611420940726,114.89566263457043,1257.3326752529929,1249.500431995026
2210,117.31612189506824,114.89565953836477,1257.3322636297162,1249.5000334531333
2211,117.31612958284543,114.89565644455224,1257.3318519837142,1249.499634889649
2212,117.31613725231915,114.89565333044703,1257.3314405471824,1249.4992365277712
2213,117.31614494316217,114.8956502401285,1257.3310288689613,1249.498837933212
2214,117.31615262466904,114.89564713946758,1257.3306172980379,1249.4984394445007
2215,117.3161603001394,114.89564403213615,1257.3302057968556,1249.4980410245241
2216,117.31616799330658,114.8956409445366,1257.3297940965074,1249.4976424070928
2217,117.31617567236822,114.89563784128958,1257.3293825574306,1249.4972439489152
2218,117.31618335222245,114.89563473896818,1257.328971010757,1249.4968454830505
2219,117.31619104500481,114.89563165107711,1257.3285593191017,1249.496446872491
2220,117.31619875005408,114.89562857687706,1257.3281474898051,1249.4960481254611
2221,117.31620640629727,114.89562544839094,1257.3277362139463,1249.495649933781
2222,117.31621409084903,114.89562235149116,1257.3273246200852,1249.4952514160643
2223,117.31622177694759,114.895619256335,1257.326913009514,1249.494852886246
2224,117.31622946153847,114.89561615954112,1257.3265014171916,1249.4944543754418
2225,117.31623714931645,114.895613066337,1257.3260897902398,1249.4940558299224
2226,117.31624481485662,114.89560994842874,1257.3256784163584,1249.4936575368376
2227,117.31625249809841,114.89560685025478,1257.3252668431983,1249.4932590467936
2228,117.31626019565441,114.89560376806236,1257.3248551096665,1249.492860394722
2229,117.31626786587137,114.89560065548542,1257.3244436868324,1249.4924620533443
2230,117.31627554720811,114.89559755531494,1257.3240321391295,1249.4920635899775
2231,117.31628325128669,114.89559448052641,1257.3236203362012,1249.4916648652147
2232,117.31629090515256,114.89559134988278,1257.3232091025584,1249.491266712403
2233,117.31629860489917,114.89558827033817,1257.3227973508222,1249.4908680433623
2234,117.31630629622155,114.89558518149937,1257.322385696817,1249.4904694634838
2235,117.31631397571033,114.8955820794824,1257.3219741766416,1249.490071028771
2236,117.31632166759718,114.89557899131871,1257.3215625179118,1249.4896724528096
2237,117.31632934009038,114.89557588161125,1257.321151079876,1249.489274098111
2238,117.31633703250145,114.89557279415055,1257.3207394188066,1249.4888755124537
2239,117.31634471224511,114.89556969262176,1257.3203279020934,1249.488477073916
2240,117.31635238908908,114.89556658784448,1257.31991641775,1249.488078682106
2241,117.31636009002332,114.89556350999457,1257.3195046641192,1249.487680004913
2242,117.31636777380741,114.8955604130839,1257.3190931055203,1249.4872815262595
2243,117.31637544620583,114.89555730353077,1257.3186816767854,1249.486883180383
2244,117.3163831255814,114.89555420179103,1257.318270170551,1249.4864847559902
2245,117.31639081104434,114.89555110687255,1257.317858596808,1249.4860862635026
2246,117.31639851576868,114.89554803343495,1257.3174468064926,1249.4856875543055
2247,117.31640618901196,114.89554492501348,1257.3170353740827,1249.485289200579
2248,117.31641386361832,114.89554181815262,1257.3166239276227,1249.4848908326708
2249,117.31642154242479,114.89553871598777,1257.3162124344171,1249.4844924228123
2250,117.31642922792311,114.89553562131275,1257.3158008667328,1249.484093938858
2251,117.31643691279945,114.89553252601588,1257.3153893082606,1249.483695457847
2252,117.31644458661317,114.89552941839766,1257.314977874855,1249.4832971136182
2253,117.31645227594828,114.89552632815563,1257.3145662687955,1249.4828985836677
2254,117.31645993394824,114.89552320307207,1257.3141550184225,1249.482500411468
2255,117.31646763246881,114.89552012311722,1257.3137433104378,1249.482101784673
2256,117.31647531899617,114.89551702984566,1257.313331739294,1249.4817032971284
2257,117.3164830131532,114.89551394511219,1257.3129200832386,1249.481304723952
2258,117.31649069018417,114.89551084137145,1257.3125086225277,1249.4809063439197
2259,117.3164983646402,114.89550773480572,1257.3120971923565,1249.480507994712
2260,117.3165060678746,114.89550466033882,1257.3116854386035,1249.4801093160881
2261,117.31651376017776,114.89550157370422,1257.3112738086152,1249.4797107712961
2262,117.31652142392218,114.89549845534691,1257.3108625037523,1249.4793125471465
2263,117.3165291171404,114.89549536984808,1257.3104508669528,1249.478913988584
2264,117.31653678415809,114.89549225521219,1257.3100395275567,1249.4785157315962
2265,117.31654447284218,114.89548916473552,1257.309627944287,1249.478117230497
2266,117.31655215348188,114.89548606532261,1257.3092164527834,1249.4777188268083
2267,117.3165598420592,114.89548297482463,1257.3088048737618,1249.477320327361
2268,117.31656752301018,114.8954798758964,1257.3083933827925,1249.4769219126447
2269,117.31657521426006,114.89547678843284,1257.307981775617,1249.476523390731
2270,117.31658287684942,114.8954736691554,1257.3075704951689,1249.4761251863272
2271,117.31659057626993,114.89547059087735,1257.3071587982952,1249.4757265736018
2272,117.31659825533812,114.89546749000905,1257.3067473336134,1249.4753281888688
2273,117.31660593544142,114.89546439033175,1257.3063358584643,1249.474929794602
2274,117.31661360642492,114.89546128054464,1257.3059244877795,1249.4745315054206
2275,117.31662130257725,114.89545819880772,1257.3055128334652,1249.4741329338249
2276,117.3166289680513,114.89545508299727,1257.3051015285212,1249.4737347051894
2277,117.31663666122553,114.89545199803906,1257.304689910779,1249.4733361685958
2278,117.31664433244755,114.895448888694,1257.3042785429302,1249.4729378812294
2279,117.3166520216779,114.89544579942812,1257.3038669724383,1249.472539392812
2280,117.31665969869714,114.89544269661116,1257.3034555414717,1249.4721410445097
2281,117.31578978051972,114.89446276966132,1257.3129735816437,1249.4816884392817
2282,117.31579746599054,114.89445967628016,1257.3125620583294,1249.481290000206
2283,117.31580515331794,114.8944565850374,1257.3121505160939,1249.4808915357792
2284,117.31581283484009,114.89445348733516,1257.3117390397904,1249.4804931465526
2285,117.31582052137439,114.89445039530798,1257.3113275096043,1249.480094691364
2286,117.31582818115064,114.89444727351622,1257.310916282873,1249.4796965455141
2287,117.31583588331974,114.89444419892936,1257.310504577174,1249.479297925412
2288,117.31584356601542,114.89444110273652,1257.3100930938024,1249.4788995221961
2289,117.31585123419606,114.8944379904276,1257.3096817759852,1249.4785012853617
2290,117.31585892561647,114.8944349040164,1257.3092701962348,1249.4781027890501
2291,117.31586661605157,114.8944318165838,1257.308858629871,1249.4777042988283
2292,117.31587430266586,114.89442872489835,1257.3084471068698,1249.4773058618646
2293,117.3158819863536,114.89442563004,1257.308035619589,1249.4769074510568
2294,117.31588966315842,114.89442252752428,1257.3076242103298,1249.4765091275103
2295,117.31670608976576,114.89531962025647,1257.2980622715918,1249.4669452628987
2296,117.31671377603435,114.89531652843387,1257.297650757988,1249.4665468286507
2297,117.31672147314238,114.89531344870132,1257.2972391226924,1249.46614827645
2298,117.31672914486941,114.89531034077014,1257.2968277760601,1249.4657500114793
2299,117.31673682478524,114.89530724198082,1257.2964163377114,1249.4653516582275
2300,117.31674451086117,114.89530415015284,1257.2960048327338,1249.4649532241779
2301,117.31675218374022,114.89530104361567,1257.2955934766574,1249.4645549536729
2302,117.31675985217163,114.89529793215434,1257.2951821718923,1249.4641567381914
2303,117.31676755647898,114.89529486075085,1257.2947704647163,1249.4637581011018
2304,117.31677522410978,114.89529174849928,1257.2943591720991,1249.4633598944508
2305,117.31678291263553,114.8952886595765,1257.2939476451177,1249.4629614467813
2306,117.31679057396157,114.89528554040977,1257.2935364269379,1249.4625633110452
2307,117.31679825496549,114.89528244318801,1257.2931249874837,1249.46216495379
2308,117.31680592220071,114.89527933070107,1257.2927137055442,1249.4617667505463
2309,117.31681365069359,114.89527628641194,1257.2923017311532,1249.4613678602223
2310,117.31682131018624,114.89527316540092,1257.291890539749,1249.460969745863
2311,117.31682898862435,114.8952700655055,1257.29147913499,1249.4605714211057
2312,117.31683669219751,114.89526699363316,1257.2910674472964,1249.4601728122134
2313,117.31684435401374,114.89526387527529,1257.2906562319652,1249.4597746880215
2314,117.31685203919949,114.89526078305161,1257.2902447557813,1249.45937628442
2315,117.31685973501196,114.89525770268675,1257.2898331603856,1249.4589777642464
2316,117.31686741001596,114.89525459916439,1257.2894218006622,1249.4585794891498
2317,117.31687508804563,114.89525149903083,1257.2890104074909,1249.458181185492
2318,117.31688275947918,114.89524839168078,1257.288599092546,1249.4577829414088
2319,117.31689044528301,114.89524530028437,1257.2881876139988,1249.4573845528223
2320,117.31689812086366,114.89524219758329,1257.2877762533753,1249.4569862751223
2321,117.31690581725307,114.89523911811176,1257.287364659364,1249.456587757936
2322,117.31691348874543,114.89523601095397,1257.2869533479109,1249.4561895276977
2323,117.31692115888752,114.89523290235806,1257.2865420537255,1249.4557913097049
2324,117.3169288644917,114.89522983323046,1257.2861303583252,1249.455392700593
2325,117.31693653421168,114.89522672425761,1257.2857190718437,1249.454994488676
2326,117.31694423818026,114.89522365339033,1257.2853073974877,1249.4545959018633
2327,117.3169518842475,114.89522051815537,1257.2848963806446,1249.4541979650376
2328,117.3169595778369,114.89521743588335,1257.2844848281754,1249.4537994860314
2329,117.31696725902688,114.89521433981493,1257.2840734163124,1249.4534011565502
2330,117.31697493199219,114.89521123463031,1257.2836620987443,1249.453002922551
2331,117.31698260645467,114.89520813116548,1257.2832507658222,1249.4526046709136
2332,117.31699029532072,114.89520504377809,1257.2828392713689,1249.452206256908
2333,117.31699795510549,114.89520192405986,1257.282428107154,1249.4518081747633
2334,117.31700567273263,114.89519886874751,1257.2820162893042,1249.4514094424173
2335,117.3170133174433,114.89519573238272,1257.2816052997102,1249.4510115244107
2336,117.31702101170136,114.89519265117856,1257.2811937499139,1249.450613052831
2337,117.31702869293291,114.89518955549059,1257.2807823480823,1249.4502147357773
2338,117.31703640100584,114.89518648975462,1257.280370644833,1249.4498161092504
2339,117.31704404461581,114.89518335226742,1257.2799596711375,1249.44941822322
2340,117.31705173755172,114.89518026975993,1257.2795481415662,1249.4490197728078
2341,117.31705941206455,114.89517716676943,1257.279136821328,1249.448621536514
2342,117.31706708403976,114.8951740610163,1257.2787255316023,1249.4482233265223
2343,117.3170747558073,114.89517095508681,1257.2783142459891,1249.44782511781
2344,117.31708244942497,114.8951678734834,1257.2779027133915,1249.4474266705258
2345,117.31709013687394,114.89516478508824,1257.277491252799,1249.4470282881207
2346,117.31709780025497,114.89516166994177,1257.2770800657843,1249.4466301808147
2347,117.31710549175888,114.89515858613169,1257.276668561608,1249.4462317581242
2348,117.31711318407233,114.8951555032804,1257.276257050085,1249.4458333245557
2349,117.31712085268212,114.89515239407022,1257.2758458075896,1249.4454351646532
2350,117.31712853788748,114.89514930337238,1257.2754343785812,1249.4450368186162
2351,117.3171362207536,114.89514621009684,1257.275022976934,1249.4446385039084
2352,117.31714388417438,114.89514309529814,1257.274611798853,1249.4442403949836
2353,117.31715159224584,114.89514003015188,1257.2742001143554,1249.4438417998324
2354,117.31715925337507,114.89513691285612,1257.2737889639272,1249.4434437262623
2355,117.31716692480792,114.89513380705516,1257.2733776978575,1249.4430455407087
2356,117.31717462461474,114.89513073288097,1257.2729661121443,1249.4426470346457
2357,117.31718229667192,114.89512762785074,1257.2725548414548,1249.4422488467744
2358,117.31718999490609,114.89512455201026,1257.2721432761143,1249.4418503616557
2359,117.31719766152176,114.89512144102373,1257.2717320700528,1249.44145223526
2360,117.31720532854695,114.89511833052563,1257.2713208604432,1249.4410541076525
2361,117.31721300632435,114.89511523204287,1257.2709095305645,1249.4406558587782
2362,117.31722069669561,114.89511214762865,1257.2704980598942,1249.440257466829
2363,117.3172283695956,114.89510904377973,1257.2700867872834,1249.4398592806533
2364,117.31723606566699,114.89510596581731,1257.269675255342,1249.439460822541
2365,117.31724374370228,114.89510286780738,1257.2692639283596,1249.439062573293
2366,117.31725140883388,114.89509975545536,1257.2688527481828,1249.4386644761794
2367,117.31725908893807,114.89509665982679,1257.26844140027,1249.4382662077487
2368,117.31726678577758,114.89509358284683,1257.2680298637938,1249.4378677555112
2369,117.3172744507807,114.89509047048934,1257.267618689341,1249.4374696621774
2370,117.31728212393172,114.89508736723937,1257.2672074238762,1249.4370714788495
2371,117.31728980689232,114.89508427495727,1257.2667960489773,1249.436673184449
2372,117.3172974777482,114.89508116923265,1257.2663848120148,1249.436275031084
2373,117.31730518334514,114.89507810226715,1257.2659731846618,1249.435876475753
2374,117.31731283933242,114.89507498010421,1257.265562119357,1249.4354784883476
2375,117.31732053496464,114.89507190206864,1257.2651506056457,1249.4350800619281
2376,117.31732821792475,114.89506881001263,1257.2647392377755,1249.4346817719636
2377,117.31733587890503,114.8950656935381,1257.2643281201329,1249.4342837316485
2378,117.31734356987425,114.89506261044146,1257.263916663248,1249.4338853621098
2379,117.31735125269186,114.89505951835451,1257.2635053009858,1249.4334870781042
2380,117.31735890473696,114.89505639203513,1257.263094287681,1249.433089148975
2381,117.31736660350698,114.89505331780794,1257.262682748131,1249.4326906832878
2382,117.31737428780482,114.89505022747802,1257.2622713726814,1249.4322923906002
2383,117.31738196432525,114.89504712852619,1257.2618600863648,1249.431894189056
2384,117.31738964391363,114.89504403307737,1257.2614487679582,1249.431495944778
2385,117.31739732143228,114.89504093533533,1257.2610374733674,1249.4310977320647
2386,117.31740499711633,114.89503783558695,1257.2606262007341,1249.4306995429517
2387,117.31741267033823,114.89503473316852,1257.2602149580146,1249.4303013774543
2388,117.31742035094359,114.89503163895303,1257.2598036315028,1249.4299031417088
2389,117.31742803566668,114.89502854945897,1257.259392262503,1249.4295048409094
2390,117.31743571807237,114.89502545736148,1257.2589809190492,1249.429106581713
2391,117.31744338489237,114.89502234797293,1257.258569753724,1249.428708497591
2392,117.31745106757062,114.89501925628421,1257.2581584105026,1249.4283102339482
2393,117.31745876668512,114.89501618294902,1257.2577468830866,1249.4279117821359
2394,117.31746642670034,114.89501306608494,1257.257335798019,1249.4275137854313
2395,117.31747410449331,114.8950099690617,1257.2569245133777,1249.4271155866018
2396,117.31748176979275,114.89500685825155,1257.2565133736332,1249.426717514842
2397,117.31748946485331,114.8950037805295,1257.2561018961678,1249.4263191240696
2398,117.31661954963097,114.89402385586052,1257.265620144114,1249.4358667713639
2399,117.31662724091926,114.89402077401884,1257.2652087140564,1249.4354684178993
2400,117.31663490672061,114.89401766383158,1257.2647975731713,1249.4350703587363
2401,117.31664260117162,114.89401458557025,1257.2643861093188,1249.4346719775306
2402,117.31665027089707,114.89401147988262,1257.263974928038,1249.4342738670682
2403,117.31665793605207,114.89400836909581,1257.2635637982744,1249.4338758211713
2404,117.31666562705475,114.89400528711333,1257.2631523771581,1249.4334774856047
2405,117.31667328919298,114.89400217308479,1257.2627412850773,1249.433079470341
2406,117.31668098703666,114.8939990988231,1257.2623297898133,1249.432681055762
2407,117.31668866526846,114.89399600276671,1257.261918517592,1249.4322828664954
2408,117.31669633347254,114.89399289558226,1257.2615073598427,1249.4318847942584
2409,117.31670400317316,114.89398979016094,1257.2610961881294,1249.4314866949737
2410,117.31671170130743,114.89398671636975,1257.26068469429,1249.4310882877382
2411,117.31671936099002,114.89398359987133,1257.2602736382096,1249.4306903073473
2412,117.3167270511771,114.89398051732296,1257.259862237085,1249.4302919923139
2413,117.3167347173939,114.893977408181,1257.259451109768,1249.4298939410696
2414,117.31674243105154,114.89397435184098,1257.259039445645,1249.4294953633068
2415,117.316750096423,114.89397124182376,1257.25862833003,1249.429097328588
2416,117.31675776728886,114.89396813797627,1257.2582171538709,1249.4286992306947
2417,117.31676543801105,114.89396503400357,1257.2578059804468,1249.4283011375314
2418,117.31677311886703,114.89396194134142,1257.2573946933737,1249.427902933427
2419,117.31678080261523,114.89395885195799,1257.2569833754453,1249.4275046943833
2420,117.31678847254057,114.89395574723913,1257.2565722153797,1249.4271066118824
2421,117.31679615382897,114.89395265517204,1257.2561609270485,1249.426708410134
2422,117.31680382501631,114.89394955194007,1257.2557497553696,1249.4263103167852
2423,117.31681151460039,114.8939464691982,1257.255338375991,1249.4259120226325
2424,117.31681917000684,114.8939433484852,1257.2549273854881,1249.4255141112005
2425,117.31682685807826,114.89394026417963,1257.2545160269158,1249.425115829728
2426,117.31683451849692,114.89393714911529,1257.2541049819902,1249.4247178676237
2427,117.31684221931184,114.89393407906711,1257.2536934815482,1249.4243194472085
2428,117.31684987200838,114.8939309555092,1257.2532825271217,1249.4239215720236
2429,117.31685757512494,114.89392788811696,1257.2528710035588,1249.4235231265725
2430,117.31686525605218,114.89392479603809,1257.2524597316026,1249.4231249404418
2431,117.31687292032241,114.8939216855069,1257.2520486506223,1249.422726935008
2432,117.31688062546915,114.89391862049018,1257.2516371077884,1249.4223284733796
2433,117.31688827296821,114.8939154913395,1257.2512262182697,1249.4219306686707
2434,117.31689595866952,114.89391240479254,1257.25081489897,1249.4215324241754
2435,117.31690363113276,114.89390930349414,1257.2504037291399,1249.4211343436198
2436,117.3169113109137,114.89390621041913,1257.2499924788406,1249.4207361740653
2437,117.31691899372899,114.89390312076542,1257.2495811955052,1249.4203379713765
2438,117.31692665632643,114.89390000866094,1257.2491701426375,1249.4199399969264
2439,117.31693436796641,114.89389695119384,1257.2487585363922,1249.4195414667602
2440,117.31694203096325,114.89389383958836,1257.2483474808002,1249.4191434971792
2441,117.3177584685707,114.89479095776873,1257.238785517814,1249.409579559919
2442,117.31776611781895,114.89478783100806,1257.2383746201579,1249.4091817447777
2443,117.31777380047271,114.89478474146917,1257.2379633457936,1249.40878355326
2444,117.31778147026347,114.89478163769789,1257.2375522195664,1249.4083854999021
2445,117.31778916744592,114.89477856439906,1257.2371407830788,1249.4079871501226
2446,117.31779682128496,114.89477544292444,1257.236729839001,1249.4075892874962
2447,117.31780451351362,114.8947723642237,1257.236318461933,1249.4071909910938
2448,117.31781217654702,114.89476925309472,1257.235907417365,1249.4067930214896
2449,117.31781987083617,114.89476617678326,1257.235496019891,1249.4063947024154
2450,117.31782754771866,114.89476308113646,1257.235084820734,1249.4059965826098
2451,117.31783523459306,114.89475999663328,1257.2346735092578,1249.4055983554504
2452,117.31784290608888,114.89475689507601,1257.234262373726,1249.4052002995595
2453,117.31785056920499,114.89475378423072,1257.2338513342447,1249.4048023407886
2454,117.31785824955217,114.89475069259639,1257.2334401008372,1249.4044041905568
2455,117.31786593607421,114.89474760790803,1257.2330287997172,1249.404005965377
2456,117.31787360779481,114.89474450677348,1257.2326176670365,1249.403607912269
2457,117.31788127667203,114.89474140250161,1257.232206567458,1249.4032098960154
2458,117.31788895548141,114.89473830935354,1257.2317953575514,1249.4028117631203
2459,117.31789664032839,114.89473522296585,1257.2313840805928,1249.4024135638172
2460,117.31790432474607,114.89473213612767,1257.2309728094137,1249.4020153740478
2461,117.3179119887205,114.89472902657538,1257.230561770852,1249.4016174177693
2462,117.31791965645428,114.89472592123647,1257.2301506906697,1249.4012194232594
2463,117.3179273403869,114.89472283402327,1257.2297394301077,1249.4008212353376
2464,117.3179350143484,114.8947197356869,1257.2293282817166,1249.400423176299
2465,117.31794268921963,114.89471663845283,1257.2289171257698,1249.4000250982476
2466,117.31795038520107,114.89471356476942,1257.2285057325544,1249.399626780162
2467,117.31795803140585,114.89471043571592,1257.2280949036665,1249.3992290292051
2468,117.31796569443192,114.89470732540792,1257.227683885198,1249.3988310934844
2469,117.31797339691697,114.89470425907749,1257.227272422108,1249.3984327088979
2470,117.31798108231163,114.89470117374125,1257.2268611529535,1249.398034524932
2471,117.3179887586933,114.89469807844696,1257.226449987967,1249.3976364378566
2472,117.3179964291016,114.89469497654497,1257.226038891931,1249.3972384201784
2473,117.31800410806535,114.89469188422306,1257.225627700793,1249.3968403038937
2474,117.31801178721481,114.89468879210764,1257.2252165076793,1249.3964421961307
2475,117.31801944826583,114.8946856799171,1257.224805521477,1249.3960442890238
2476,117.31802711689335,114.89468257619552,1257.2243944507156,1249.395646298981
2477,117.31803481400581,114.8946795041921,1257.2239830581136,1249.3952479940988
2478,117.31804246357105,114.89467637934378,1257.2235722058988,1249.394850221702
2479,117.31805014897496,114.89467329446084,1257.2231609502453,1249.3944520379566
2480,117.31805781953241,114.89467019304534,1257.2227498627137,1249.3940540344354
2481,117.31806552475886,114.89466713026836,1257.2223383843548,1249.3936556381366
2482,117.31807317472898,114.89466400604968,1257.2219275330851,1249.3932578651106
2483,117.31808086980654,114.89466093206134,1257.2215161722636,1249.3928595866983
2484,117.31808853204373,114.89465782158581,1257.2211051849747,1249.3924616767497
2485,117.31809623202177,114.89465475315929,1257.2206937719554,1249.392063340961
2486,117.31810390640376,114.89465165626028,1257.2202826492648,1249.3916653019678
2487,117.3181115685917,114.89464854585405,1257.2198716664711,1249.3912673976802
2488,117.31811923078669,114.8946454354863,1257.219460684582,1249.3908694973509
2489,117.31812692267152,114.89464235822717,1257.219049368654,1249.3904712579028
2490,117.3181345860393,114.89463924925211,1257.2186383762632,1249.3900733466999
2491,117.31814226476952,114.89463615743462,1257.218227211813,1249.3896752595142
2492,117.31814994409648,114.89463306628403,1257.217816040794,1249.389277175672
2493,117.31815760684952,114.8946299567566,1257.2174050595513,1249.3888792748157
2494,117.31816529301759,114.89462687333307,1257.216993814574,1249.3884811104313
2495,117.31817297720995,114.89462378776369,1257.216582593632,1249.388082967573
2496,117.31818063868671,114.89462067696071,1257.2161716312444,1249.387685081853
2497,117.31818832502378,114.89461759386639,1257.215760388828,1249.3872869169575
2498,117.31819596972977,114.89461446446121,1257.215349618296,1249.3868892285539
2499,117.31820368113502,114.89461140931847,1257.2149380938388,1249.3864907904235
2500,117.31821133909162,114.89460829474983,1257.214527176147,1249.3860929542152
2501,117.31821900810081,114.89460519255961,1257.214116135731,1249.3856949869237
2502,117.31822668339413,114.89460209738857,1257.2137050249667,1249.3852969538632
2503,117.31823435849921,114.89459900203394,1257.213293917172,1249.3848989279952
2504,117.31824204876948,114.89459592362995,1257.2128826401042,1249.384500725481
2505,117.31824973729795,114.89459284327233,1257.2124713822639,1249.3841025567974
2506,117.31825739295026,114.89458972640529,1257.2120604990196,1249.3837047529987
2507,117.31826509548925,114.89458666179655,1257.2116490873598,1249.383306413391
2508,117.31827274126911,114.89458353399708,1257.2112383176586,1249.3829087306183
2509,117.3182804305295,114.89458045466901,1257.2108270582019,1249.3825105497324
2510,117.31828809549094,114.89457734834376,1257.2104160752108,1249.382112644149
2511,117.3182957813991,114.8945742653645,1257.2100048562934,1249.381714505158
2512,117.31830344663277,114.89457115941418,1257.2095938724829,1249.381316602308
2513,117.31831112656923,114.89456806988322,1257.209182724038,1249.3809185317336
2514,117.31744121929754,114.89358815309386,1257.2187011218014,1249.390466370132
2515,117.31744891575246,114.89358508195312,1257.2182897890514,1249.3900681229177
2516,117.3174565668894,114.89358196045373,1257.2178789715672,1249.3896703817234
2517,117.31746425894941,114.89357888452783,1257.217467691827,1249.3892721825146
2518,117.31747191565407,114.89357576929348,1257.2170568135505,1249.3888743848988
2519,117.31747960890303,114.89357269476845,1257.2166455228244,1249.388476176799
2520,117.31748728277444,114.8935695987392,1257.2162344532348,1249.388078184977
2521,117.31749495269386,114.89356649835345,1257.2158234298274,1249.387680239338
2522,117.3175026225755,114.893563397963,1257.215412407918,1249.3872822968324
2523,117.31751029207932,114.8935602971747,1257.2150013911269,1249.3868843643386
2524,117.31751797555485,114.89355721198551,1257.2145902177397,1249.3864862738708
2525,117.31752565728152,114.89355412491713,1257.2141790661622,1249.3860881992723
2526,117.31753332589486,114.89355102329199,1257.213768064194,1249.3856902753987
2527,117.31754100963427,114.89354793851088,1257.213356891429,1249.3852921892617
2528,117.31754868351105,114.89354484283773,1257.2129458327997,1249.3848942068796
2529,117.3175563645061,114.89354175510526,1257.2125346943087,1249.3844961507132
2530,117.31756401093094,114.89353862896543,1257.2121239490773,1249.38409848137
2531,117.3175716878184,114.89353553673021,1257.2117128593075,1249.3837004781099
2532,117.31757936256147,114.89353244219257,1257.211301796183,1249.383302491568
2533,117.31758705676327,114.89352936932255,1257.2108905134098,1249.3829042932853
2534,117.3175946998277,114.89352623958487,1257.2104798107928,1249.382506673852
2535,117.3176023954122,114.89352316835647,1257.2100685154855,1249.3821084590745
2536,117.31761006891641,114.89352007261076,1257.2096574718664,1249.3817104920984
2537,117.31761774026562,114.89351697449098,1257.2092464534323,1249.3813125549834
2538,117.31762542977432,114.89351389664628,1257.2088352314074,1249.380914409238
2539,117.31763308945979,114.89351078562918,1257.208424347668,1249.3805166071156
2540,117.31764075208535,114.89350767794592,1257.2080134324597,1249.3801187690617
2541,117.31764844690646,114.8935046061281,1257.207602153999,1249.379720570492
2542,117.3176561152333,114.89350150484576,1257.2071911761363,1249.3793226773623
2543,117.31766379592905,114.89349841740551,1257.2067800605885,1249.3789246384747
2544,117.3176714746769,114.89349532783619,1257.206368968222,1249.3785266239347
2545,117.31767912781702,114.89349220979517,1257.205958166761,1249.3781289033243
2546,117.31768679749098,114.8934891102063,1257.2055471796666,1249.3777309954942
2547,117.31769447336369,114.8934860175507,1257.2051361235422,1249.3773330208548
2548,117.31770217326361,114.89348295167233,1257.2047247966555,1249.3769347774826
2549,117.31770982451492,114.89347983169064,1257.2043140215615,1249.376537086065
2550,117.31771749924785,114.89347673792412,1257.2039029831806,1249.376139122074
2551,117.3177251811956,114.893473652201,1257.2034918637037,1249.375741084332
2552,117.31773286175067,114.89347056499247,1257.2030807619146,1249.3753430589304
2553,117.31774053837347,114.89346747342307,1257.2026697052213,1249.3749450854073
2554,117.31774819060995,114.89346435477718,1257.2022589264145,1249.3745473842664
2555,117.317755875487,114.89346127249412,1257.2018477794063,1249.3741493170792
2556,117.31776355674401,114.8934581862142,1257.201436674377,1249.3737512946366
2557,117.31777121211391,114.8934550711603,1257.2010258635285,1249.3733535674787
2558,117.31777889997298,114.89345199234867,1257.2006146874307,1249.3729554654706
2559,117.31778657569949,114.89344890002651,1257.2002036485992,1249.372557513175
2560,117.31779425332134,114.89344580991582,1257.1997925913208,1249.3721595277254
2561,117.31780190613033,114.89344269218297,1257.1993818148712,1249.3717618350838
2562,117.317809586791,114.89343960551041,1257.198970725076,1249.3713638245954
2563,117.31781724797881,114.89343649717745,1257.1985598561555,1249.3709660424865
2564,117.31782493980955,114.89343342304582,1257.1981486432585,1249.3705679033449
2565,117.31783261142763,114.89343032642219,1257.1977376593595,1249.370170002768
2566,117.31784028984396,114.89342723741655,1257.1973266001467,1249.369772024718
2567,117.3178479488449,114.89342412689189,1257.1969157633823,1249.3693742570965
2568,117.31785562560374,114.8934210360945,1257.1965047246715,1249.3689763078808
2569,117.31786330499553,114.89341794830504,1257.1960936584812,1249.3685783225503
2570,117.3178709794354,114.89341485509266,1257.1956826510207,1249.3681803843886
2571,117.31787864463449,114.89341175155964,1257.1952717472625,1249.3677825696855
2572,117.31788633044229,114.89340867103519,1257.1948606124154,1249.3673845169174
2573,117.31789397593063,114.89340554567588,1257.194449935164,1249.3669869221662
2574,117.31790167607556,114.89340248122394,1257.1940386414958,1249.3665887034524
2575,117.31790933872153,114.89339937504998,1257.1936277729048,1249.3661909166078
2576,117.31791701091355,114.89339627956495,1257.1932167981465,1249.3657930184495
2577,117.31792467287809,114.89339317270957,1257.19280593965,1249.3653952440957
2578,117.31793236991336,114.89339010493741,1257.1923946857037,1249.364997072944
2579,117.31794003620263,114.89338700300607,1257.1919837817145,1249.3645992468166
2580,117.31794768874536,114.89338388582439,1257.191573034706,1249.3642015762082
2581,117.31795538280855,114.89338081488052,1257.1911618187912,1249.363803441007
