,leak_coeff: 0.5,,,
leakage_position (foot),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm)
2729,117.36325947293432,114.9329892056644,1256.3770510572153,1250.9897112580231
2730,117.36326452008322,114.9329868095804,1256.3767707093446,1250.989441553311
2731,117.36326958092859,114.9329844287767,1256.3764902074695,1250.989171694229
2732,117.36327460376054,114.93298200569055,1256.3762101368252,1250.9889022673171
2733,117.36327966151505,114.93297962151345,1256.3759296719195,1250.98863244528
2734,117.36328472433658,114.93297724301023,1256.37564915068,1250.9883625668092
2735,117.36328973497322,114.9329748064494,1256.3753692210491,1250.988093281178
2736,117.3632947786933,114.93297240674957,1256.3750889180412,1250.9878236213729
2737,117.3632998563764,114.93297004489098,1256.3748082315922,1250.9875535772999
2738,117.3633048929843,114.93296763734115,1256.3745280110918,1250.9872840001458
2739,117.3633099227489,114.93296522220687,1256.3742478690424,1250.9870145016391
2740,117.3633149868349,114.93296284531284,1256.3739673394991,1250.9867446147898
2741,117.36332002810403,114.93296044305261,1256.373687069237,1250.9864749877645
2742,117.36332507677066,114.9329580490604,1256.3734067162754,1250.9862052778785
2743,117.36333012645491,114.93295565623482,1256.3731263527793,1250.985935557416
2744,117.36333516485078,114.93295325087655,1256.3728461180813,1250.9856659659927
2745,117.36334021452878,114.93295085811123,1256.3725657566579,1250.9853962475886
2746,117.36334527016868,114.93294847201582,1256.3722853287918,1250.9851264626016
2747,117.3633502958911,114.93294605265027,1256.372005240532,1250.9848570179427
2748,117.36335536645058,114.93294368323038,1256.3717246457954,1250.984587065728
2749,117.36336039830559,114.93294127075849,1256.3714444901473,1250.9843175535343
2750,117.36336544876116,114.93293887902635,1256.3711641249783,1250.9840478313097
2751,117.36417890645869,114.93383639447222,1256.361734417882,1250.97460890237
2752,117.36418394563646,114.93383399027181,1256.3614541815423,1250.9743393088318
2753,117.36418899289252,114.9338315950976,1256.3611738547736,1250.9740696246683
2754,117.3641940531672,114.93382921444942,1256.3608933816183,1250.9737997938225
2755,117.36419910606388,114.9338268256212,1256.360612993036,1250.9735300477
2756,117.36420416237662,114.93382444062942,1256.3603325667768,1250.973260263813
2757,117.36420919672145,114.93382203121665,1256.3600523901682,1250.9729907301103
2758,117.36421422199432,114.93381961173849,1256.359772317237,1250.972721300344
2759,117.36421928191092,114.93381723085919,1256.3594918531894,1250.9724514785848
2760,117.36422431210485,114.93381481692637,1256.3592117265916,1250.972181994942
2761,117.364229384835,114.93381245037784,1256.3589311195212,1250.9719120298982
2762,117.36423441332832,114.93381003461909,1256.3586510141738,1250.971642567537
2763,117.3642394462839,114.93380762386097,1256.35837085932,1250.9713730556246
2764,117.36424450666128,114.93380524366219,1256.3580903950922,1250.971103233659
2765,117.36424957135482,114.9338028683015,1256.3578098830346,1250.9708333637561
2766,117.36425458730538,114.93380043871409,1256.3575299236684,1250.9705640477453
2767,117.36425963375588,114.93379804311265,1256.3572496200968,1250.9702943867464
2768,117.36426469430997,114.93379566324451,1256.3569691579144,1250.9700245668039
2769,117.36426973935615,114.93379326614716,1256.3566888722241,1250.9697549237
2770,117.36427479137915,114.93379087684899,1256.356408508638,1250.9694852025789
2771,117.36427983674936,114.93378848017898,1256.3561282213282,1250.969215557859
2772,117.36428486104889,114.93378606008703,1256.3558481734885,1250.9689461531177
2773,117.3642899288647,114.93378368847003,1256.3555676341607,1250.9686762558485
2774,117.36429496460434,114.9337812811798,1256.3552874588813,1250.9684067233927
2775,117.36430000938195,114.93377888398433,1256.3550071822867,1250.968137089402
2776,117.36430505592965,114.93377648879283,1256.354726886686,1250.9678674363108
2777,117.36431007529032,114.93377406337055,1256.3544468997693,1250.9675980926304
2778,117.3643151447866,114.9337716937916,1256.3541663464814,1250.96732818134
2779,117.36432019008544,114.9337692973107,1256.353886068005,1250.9670585454064
2780,117.36432522705576,114.93376689159163,1256.3536058848201,1250.9667890050196
2781,117.36433026921483,114.93376449168235,1256.3533256439157,1250.9665194067397
2782,117.36433531310102,114.93376209372916,1256.3530453844683,1250.966249789886
2783,117.36434035946965,114.93375969857263,1256.3527650979531,1250.9659801459118
2784,117.36434542661056,114.93375732657341,1256.3524845773156,1250.9657102672877
2785,117.36435047241218,114.93375493085296,1256.3522042992201,1250.9654406317245
2786,117.36435550583339,114.93375252138424,1256.3519241622562,1250.9651711375918
2787,117.3643605499252,114.93375012382774,1256.3516439055013,1250.9649015233972
2788,117.36436559788203,114.933747730607,1256.3513636060268,1250.9646318664022
2789,117.36437063634243,114.9337453268486,1256.3510834150072,1250.9643623181312
2790,117.36437567848608,114.93374292722355,1256.3508031833567,1250.9640927291005
2791,117.36438072704681,114.93374053477575,1256.3505228800827,1250.9638230682187
2792,117.36438577226559,114.93373813864112,1256.3502426156147,1250.963553446312
2793,117.36439082455543,114.9337357504116,1256.349962272107,1250.9632837451816
2794,117.36439585548848,114.93373333844123,1256.349682171377,1250.9630142872857
2795,117.3644008952356,114.93373093631651,1256.3494019718437,1250.9627447303944
2796,117.36440594104182,114.93372854097002,1256.3491217047606,1250.9624751057977
2797,117.36441101886295,114.9337261812955,1256.348841076334,1250.9622051191166
2798,117.36441603150921,114.93372374910295,1256.348561186562,1250.9619358726204
2799,117.36442110209431,114.93372138144053,1256.348280642049,1250.9616659699916
2800,117.36442612552527,114.93371896131991,1256.3480006322445,1250.9613966032687
2801,117.36443118272146,114.93371657882004,1256.3477202413128,1250.9611268545034
2802,117.36443621895322,114.93371417301654,1256.3474400886228,1250.9608573445307
2803,117.364441276173,114.93371179061016,1256.3471596993961,1250.9605875975121
2804,117.36444631615589,114.93370938904927,1256.3468795062806,1250.960318047013
2805,117.36445136669195,114.93370699926962,1256.3465991947467,1250.9600483777895
2806,117.36445640082412,114.93370459126295,1256.3463190698387,1250.9597788956612
2807,117.3644614322284,114.93370218025306,1256.346038976837,1250.9595094454642
2808,117.36446647150987,114.93369977804568,1256.345758795673,1250.9592399069015
2809,117.36447154600393,114.9336974150697,1256.34547821699,1250.958969970004
2810,117.36447657222965,114.9336949983958,1256.345198185603,1250.9587005815476
2811,117.36448162158459,114.93369260750242,1256.3449178934777,1250.9584309317515
2812,117.36448668113499,114.93369022799182,1256.3446374869495,1250.9581611673798
2813,117.3644917328466,114.9336878397892,1256.3443571701298,1250.957891492837
2814,117.3644967591467,114.93368542333262,1256.3440771418893,1250.957622107497
2815,117.36450178320422,114.93368300441243,1256.3437971401052,1250.9573527486737
2816,117.36450682946901,114.93368061024648,1256.3435168879828,1250.9570831390038
2817,117.36451187672245,114.9336782172153,1256.343236625645,1250.9568135190143
2818,117.36451692925775,114.93367583009706,1256.3429563045452,1250.9565438401676
2819,117.3645219792381,114.93367344016775,1256.3426760133907,1250.9562741913726
2820,117.36452700986406,114.93367102872757,1256.3423959422694,1250.9560047629905
2821,117.36453207146054,114.9336686517965,1256.3421155216372,1250.9557349844144
2822,117.364537112841,114.93366625239494,1256.341835330801,1250.9554654361098
2823,117.36454215103132,114.93366384947545,1256.3415551771125,1250.9551959249982
2824,117.3645471888396,114.93366144616449,1256.3412750287264,1250.9549264191992
2825,117.3645522385673,114.9336590561552,1256.3409947464797,1250.9546567792524
2826,117.36455729263238,114.93365667100835,1256.3407144160894,1250.9543870910504
2827,117.36456233489777,114.93365427275914,1256.3404342203055,1250.954117537757
2828,117.36456736572899,114.93365186181542,1256.3401541549326,1250.9538481151
2829,117.36457244075103,114.9336495000975,1256.339873590395,1250.9535781923173
2830,117.36457745745942,114.93364707349963,1256.3395936868542,1250.9533089318425
2831,117.36458250437468,114.9336446805611,1256.339313442445,1250.9530393297657
2832,117.36458755592932,114.9336422928204,1256.3390331465348,1250.9527696761074
2833,117.36459260078023,114.9336398976509,1256.338752927502,1250.9525000994495
2834,117.36459762817987,114.93363748308836,1256.3384729069962,1250.9522307217367
2835,117.36460268514955,114.9336351014763,1256.3381925528138,1250.9519610096509
2836,117.36460770543435,114.93363267906024,1256.3379126148639,1250.9516917147089
2837,117.3646127782507,114.93363031515561,1256.3376320833524,1250.9514218248617
2838,117.36461780094399,114.93362789548809,1256.337352120107,1250.951152504581
2839,117.36462287407491,114.93362553200011,1256.3370715870976,1250.9508826132403
2840,117.36462790014303,114.93362311615668,1256.3367915876934,1250.9506132566107
2841,117.36463296819885,114.93362074708683,1256.3365111140542,1250.9503434247954
2842,117.36463798351951,114.93361831934621,1256.3362312383117,1250.9500741921283
2843,117.36464304175718,114.93361593941394,1256.3359508778217,1250.9498044736692
2844,117.364648086314,114.93361354428544,1256.3356706732138,1250.949534911435
2845,117.36465312927075,114.93361114740956,1256.3353904877076,1250.9492653683049
2846,117.36465815480425,114.93360873117186,1256.3351105003883,1250.9489960238225
2847,117.36466319947674,114.93360633627272,1256.3348302974764,1250.948726463295
2848,117.36466824175744,114.93360393874514,1256.3345501226233,1250.9484569308
2849,117.36467327664704,114.93360153302277,1256.3342700324777,1250.94818748322
2850,117.36467833029573,114.93359914821676,1256.3339897309497,1250.9479178238596
2851,117.36468338292227,114.93359676230608,1256.3337094420692,1250.9476481770846
2852,117.36468841410753,114.9335943525611,1256.3334293967955,1250.9473787745176
2853,117.36469347039136,114.93359197078856,1256.3331490685375,1250.9471090883014
2854,117.36469851519355,114.93358957626887,1256.332868871179,1250.946839533261
2855,117.36470354035116,114.93358715991431,1256.3325888971892,1250.9465702020684
2856,117.36470859887969,114.93358478074164,1256.332308546486,1250.9463004933543
2857,117.36471364799148,114.93358239111973,1256.332028303409,1250.9460308924386
2858,117.36471868136219,114.93357998400846,1256.3317482394755,1250.945761471108
2859,117.36384602069708,114.93260053849387,1256.3414017850803,1250.9554472785737
2860,117.363851045434,114.93259812181799,1256.341121821786,1250.955177958556
2861,117.36385609488899,114.93259573269134,1256.3408415797594,1250.954908359195
2862,117.3638611449725,114.93259334429793,1256.3405613316293,1250.9546387536905
2863,117.36386618901594,114.93259094921466,1256.3402811528558,1250.9543692176342
2864,117.3638712388499,114.93258856061037,1256.340000909535,1250.954099617028
2865,117.36387626233757,114.93258614271139,1256.339720965425,1250.9538303161924
2866,117.36388132772272,114.93258377148597,1256.339440548115,1250.9535605411104
2867,117.36388635701677,114.93258136011805,1256.3391605402594,1250.953291176382
2868,117.36389139166687,114.93257895474538,1256.3388804728386,1250.9530217519734
2869,117.3638964407026,114.93257656542022,1256.338600243604,1250.952752165397
2870,117.36390146444903,114.93257414797675,1256.3383203016026,1250.952482866669
2871,117.36390652164724,114.93257176780513,1256.3380399819941,1250.952213189494
2872,117.36391158306456,114.93256939236409,1256.337759615607,1250.9519434654198
2873,117.36391660556248,114.93256697363118,1256.3374796907665,1250.95167418389
2874,117.36392165975131,114.93256459021038,1256.3371994082238,1250.9514045438161
2875,117.36392670515119,114.93256219703909,1256.3369192261678,1250.951135004475
2876,117.3639317176945,114.93255976732549,1256.3366394169957,1250.9508658388647
2877,117.36393679156389,114.93255740591319,1256.3363589147434,1250.9505959786088
2878,117.36394182910529,114.93255500409462,1256.3360788246393,1250.9503265313965
2879,117.3639468792252,114.93255261631185,1256.3357985931948,1250.9500569424958
2880,117.36395191012322,114.9325502071649,1256.3355185802889,1250.9497875726697
2881,117.36395696571321,114.93254782553821,1256.3352382889484,1250.9495179237724
2882,117.3639619950786,114.9325454147524,1256.3349582954033,1250.9492485732837
2883,117.36396704466803,114.93254302651269,1256.3346780740148,1250.9489789944907
2884,117.36397207993186,114.93254062235971,1256.3343980157385,1250.9487095791558
2885,117.36397714834713,114.93253825514444,1256.3341175832252,1250.9484397887713
2886,117.363982161003,114.93253582589146,1256.3338377828607,1250.9481706318684
2887,117.36398719831784,114.9325334241223,1256.3335577043943,1250.9479011962558
2888,117.36399226804309,114.93253105846543,1256.3332772601289,1250.947631394048
2889,117.36399729449009,114.93252864466533,1256.332997306648,1250.9473620837475
2890,117.36400234938556,114.93252626256731,1256.3327170322295,1250.9470924517257
2891,117.36400739171414,114.93252386651336,1256.3324369010309,1250.9468229632992
2892,117.36401243710303,114.93252147389995,1256.3321567361957,1250.9465534410988
2893,117.36401747453584,114.93251907246325,1256.3318766624525,1250.9462840101426
2894,117.36402251763525,114.93251667736816,1256.3315965255376,1250.9460145159478
2895,117.36402755147373,114.93251427199687,1256.3313164944989,1250.9457451278515
2896,117.36403259055925,114.93251187250064,1256.331036405023,1250.9454756811829
2897,117.36403764757263,114.93250949299471,1256.3307561136837,1250.945206032198
2898,117.36404269200759,114.93250709952068,1256.3304759656598,1250.9449365268329
2899,117.36404771222061,114.93250467911577,1256.3301960928677,1250.9446672972826
2900,117.36405277332335,114.9325023042628,1256.3299157582478,1250.9443976049095
2901,117.36405779498557,114.93249988553902,1256.329635870998,1250.9441283608244
2902,117.36406284718763,114.93249750084462,1256.3293556391575,1250.943858771446
2903,117.36406789880456,114.93249511553272,1256.3290754149166,1250.9435891896778
2904,117.36407293532976,114.93249271345424,1256.328795362502,1250.9433197800984
2905,117.36407797060241,114.93249031001525,1256.328515325252,1250.94305038569
2906,117.36408302347792,114.932487926205,1256.3282350897684,1250.9427807926597
2907,117.36408805487352,114.93248551851694,1256.327955098421,1250.942511444269
2908,117.36409311834412,114.93248314656807,1256.3276747450693,1250.9422417330293
2909,117.36409813739178,114.93248072520166,1256.3273948954688,1250.9419725266828
2910,117.36410320778909,114.93247836103032,1256.3271144657363,1250.9417027389345
2911,117.36410823397091,114.93247594767243,1256.326834537426,1250.9414334536887
2912,117.36411326083608,114.93247353510877,1256.3265546023808,1250.9411641617003
2913,117.3641183206638,114.93247115927241,1256.3262742952784,1250.940894496787
2914,117.36412334017221,114.93246873858618,1256.3259944455094,1250.9406252902797
2915,117.3641283845554,114.9324663456241,1256.325714315222,1250.9403558025592
2916,117.36413343192037,114.93246395601452,1256.3254341522068,1250.9400862820817
2917,117.36413848194161,114.93246156939615,1256.3251539600599,1250.9398167323932
2918,117.36414352541063,114.93245917551646,1256.324873843164,1250.9395472581396
2919,117.3641485693815,114.93245678222956,1256.3245937215652,1250.939277779096
2920,117.36415360955861,114.93245438475257,1256.3243136439378,1250.9390083441544
2921,117.36415865544996,114.93245199367033,1256.3240335026114,1250.9387388453924
2922,117.36416370007649,114.93244960121388,1256.323753376608,1250.9384693619243
2923,117.36416872632584,114.93244718833351,1256.3234734595958,1250.9382000879427
2924,117.36417375681131,114.93244478020196,1256.3231934956916,1250.937930766926
2925,117.3641788091911,114.93244239647713,1256.3229132849249,1250.9376611985172
2926,117.36418385636397,114.9324400069888,1256.3226331341502,1250.9373916902598
2927,117.36418889362447,114.93243760650022,1256.3223530965377,1250.9371222953544
2928,117.36419394526654,114.93243522205415,1256.3220728971787,1250.9368527383983
2929,117.36419898771791,114.93243282741072,1256.3217928028544,1250.9365832866608
2930,117.36420402546236,114.932430427561,1256.321512762808,1250.9363138893384
2931,117.36420907075194,114.93242803614453,1256.3212326383266,1250.9360444073682
2932,117.36421409735271,114.93242562395722,1256.3209527263864,1250.9357751384
2933,117.36421914013751,114.93242322981861,1256.3206726323397,1250.935505686949
2934,117.36422419585465,114.93242085011038,1256.3203923928686,1250.9352360897412
2935,117.36422923249107,114.93241844919484,1256.320112370395,1250.9349667099928
2936,117.36423427984938,114.9324160602482,1256.3198322275991,1250.9346972096416
2937,117.36504773418824,114.93331358173833,1256.3104025944308,1250.9252582719103
2938,117.3650527847115,114.93331119640168,1256.310122416917,1250.924988736273
2939,117.36505780680066,114.93330877944507,1256.3098425622793,1250.924719524301
2940,117.36506285117187,114.93330638732668,1256.309562456443,1250.9244500604914
2941,117.36506789870812,114.93330399876534,1256.3092823157506,1250.9241805617796
2942,117.36507291410928,114.93330157446388,1256.309002539852,1250.9239114287307
2943,117.36507798786108,114.93329921515256,1256.308722104462,1250.923641634658
2944,117.36508300733323,114.9332967954505,1256.3084422844593,1250.923372457359
2945,117.36508803866933,114.93329438898928,1256.3081623311755,1250.9231031463976
2946,117.36509309444892,114.93329200977144,1256.307882102269,1250.9228335592504
2947,117.36509812155408,114.933289598667,1256.3076021989077,1250.9225642983454
2948,117.36510317645745,114.93328721854104,1256.3073219818846,1250.92229472314
2949,117.3651082150603,114.93328482030283,1256.3070419504088,1250.9220253338117
2950,117.36511327089518,114.9332824412806,1256.3067617248694,1250.9217557500872
2951,117.365118302918,114.93328003578492,1256.3064817698619,1250.921486437346
2952,117.3651233451724,114.93327764171212,1256.3062017000473,1250.921217009642
2953,117.36512837211727,114.93327523063027,1256.3059218045503,1250.9209477565805
2954,117.36513342563576,114.93327284916357,1256.3056416092645,1250.9206782031176
2955,117.36513845438854,114.93327044016175,1256.3053616952755,1250.9204089315094
2956,117.36514350531031,114.9332680558714,1256.3050815314073,1250.9201394094987
2957,117.36514855193023,114.93326566682603,1256.3048014172089,1250.9198699372573
2958,117.36515359541943,114.93326327432872,1256.3045213394678,1250.9196005015926
2959,117.36515863494819,114.9332608774565,1256.3042413075723,1250.9193311117688
2960,117.36516366447101,114.93325846947904,1256.303961389919,1250.9190618365103
2961,117.36516873591447,114.93325610820123,1256.3036809987816,1250.9187920866955
2962,117.36517375434579,114.93325368794406,1256.3034012086716,1250.9185229392076
2963,117.3651788012508,114.93325129941691,1256.3031210973047,1250.918253469786
2964,117.36518383980155,114.93324890162337,1256.3028410815075,1250.9179840961149
2965,117.36518887391654,114.93324649892585,1256.3025611168905,1250.9177147737184
2966,117.36519390519037,114.93324409309925,1256.3022811854296,1250.9174454845263
2967,117.36519896451628,114.93324171853273,1256.3020009375145,1250.9171758782813
2968,117.36520400109187,114.93323931867468,1256.3017209480965,1250.916906530993
2969,117.36520902725842,114.93323690726282,1256.3014410774838,1250.9166373028056
2970,117.36521408706172,114.933234533329,1256.3011608271454,1250.9163676940375
2971,117.36521914239152,114.93323215444809,1256.3008806285052,1250.9160981371067
2972,117.36522416325947,114.93322973723902,1256.3006008208276,1250.9158289719624
2973,117.36522918835027,114.93322732476358,1256.3003209664198,1250.9155597600134
2974,117.36523425026728,114.93322495331618,1256.3000406962483,1250.9152901313387
2975,117.36523927077144,114.93322253580247,1256.2997608957296,1250.915020973348
2976,117.36524433370677,114.933220165556,1256.2994806159804,1250.9147513351415
2977,117.365249367335,114.93321776271863,1256.2992006690058,1250.914482030274
2978,117.3652544097063,114.93321536964758,1256.298920624008,1250.914212627307
2979,117.36525944743191,114.93321297143824,1256.2986406326465,1250.913943278045
2980,117.36526448014371,114.93321056768123,1256.2983606990283,1250.9136739866306
2981,117.365269524859,114.93320817731995,1256.2980806305263,1250.9134045601008
2982,117.36527456462657,114.93320578148457,1256.297800619057,1250.9131351906296
2983,117.36527961011645,114.93320339205266,1256.2975205438206,1250.9128657572785
2984,117.36528466023701,114.93320100780876,1256.2972404171967,1250.9125962724606
2985,117.36528968033328,114.93319859017603,1256.2969606313743,1250.9123271291326
2986,117.36529472629941,114.93319620137471,1256.2966805537815,1250.9120576933965
2987,117.36529975590685,114.93319379439654,1256.2964006623267,1250.9117884442403
2988,117.36530480756738,114.93319141200095,1256.2961205223105,1250.9115189459635
2989,117.36530984258295,114.9331890111105,1256.295840571645,1250.9112496373923
2990,117.36531490351973,114.93318663910838,1256.295560328614,1250.9109800359058
2991,117.36531991373002,114.9331842106715,1256.2952806607605,1250.9107110107336
2992,117.36532495679356,114.93318181884041,1256.2950006220206,1250.9104416139255
2993,117.36532999747506,114.93317942439081,1256.2947206112883,1250.9101722451628
2994,117.36533503534523,114.9331770268456,1256.2944406333183,1250.9099029092763
2995,117.3653400966519,114.93317465542273,1256.2941603911713,1250.9096333085783
2996,117.36534511838549,114.93317223998098,1256.2938805979136,1250.9093641577585
2997,117.36535015036002,114.93316983597316,1256.2936006897269,1250.9090948917387
2998,117.3653551845882,114.93316743450814,1256.2933207569997,1250.9088256010962
2999,117.36536024050882,114.93316505722308,1256.2930405798556,1250.9085560656079
3000,117.36536527063336,114.93316265125642,1256.292760695649,1250.908286823553
3001,117.3653703196097,114.93316026630914,1256.2924805990356,1250.9080173686898
3002,117.36537535895013,114.93315787066868,1256.2922006125107,1250.9077480241178
3003,117.36538039790135,114.93315547462778,1256.291920631449,1250.9074786850558
3004,117.36538544906534,114.93315309221607,1256.2916405131136,1250.907209208418
3005,117.36539048701624,114.93315069512903,1256.291360545344,1250.9069398826744
3006,117.36539552741705,114.93314830080293,1256.2910805508643,1250.906670530081
3007,117.3654005559489,114.93314589329763,1256.2908006917285,1250.906401313177
3008,117.36540560560434,114.93314350934068,1256.2905205944824,1250.9061318576753
3009,117.36541064677111,114.93314111596777,1256.2902405943455,1250.905862499412
3010,117.36541567508236,114.93313870831744,1256.2899607407076,1250.9055932880444
3011,117.36542070886473,114.9331363067914,1256.2896808261455,1250.905324015552
3012,117.36542577021525,114.93313393598729,1256.2894006005831,1250.9050544313932
3013,117.36543079679795,114.93313152651363,1256.2891207695145,1250.9047852425795
3014,117.3654358267821,114.93312912085979,1256.2888409009622,1250.9045160162136
3015,117.36544086034891,114.93312671922781,1256.2885609928862,1250.90424675015
3016,117.36544591484109,114.93312434092272,1256.2882808490006,1250.9039772478518
3017,117.36545095066703,114.93312194187244,1256.2880009173566,1250.9037079582272
3018,117.36545597163118,114.93311952631153,1256.2877211549173,1250.9034388382213
3019,117.36546104530919,114.93311716946519,1256.287440796856,1250.90316912121
3020,117.36546606931577,114.93311475735837,1256.2871610019859,1250.9028999686507
3021,117.3654711052628,114.93311235857705,1256.286881073002,1250.9026306816297
3022,117.36547613887606,114.93310995723104,1256.2866011714507,1250.9023614221326
3023,117.36548118372298,114.93310756842419,1256.2863211437257,1250.9020920361659
3024,117.36548624295816,114.93310519566735,1256.2860409541895,1250.9018224880522
3025,117.36461357410734,114.93212574318999,1256.2956949062632,1250.911508781253
3026,117.36461860069453,114.93212333413624,1256.2954150891778,1250.911239606858
3027,117.36462365804809,114.93212095936508,1256.2951349248858,1250.9109700844463
3028,117.36462868999335,114.93211855634337,1256.294855049122,1250.9107008512392
3029,117.3646337088527,114.93211613878789,1256.294575322476,1250.9104317674946
3030,117.36463875237568,114.93211374872097,1256.2942953177433,1250.910162405016
3031,117.36464379481787,114.93211135748459,1256.294015326221,1250.9098930557896
3032,117.36464884101427,114.93210897046102,1256.2937352932145,1250.909623664959
3033,117.36465386142257,114.93210655476365,1256.2934555530928,1250.90935456767
3034,117.36465891753203,114.93210417884231,1256.2931754098731,1250.9090850664243
3035,117.36466393255377,114.93210175721585,1256.2928957327445,1250.9088160321876
3036,117.36466899009577,114.93209938295611,1256.2926155753528,1250.9085465166888
3037,117.36467403619484,114.93209699599176,1256.29233554848,1250.9082771319772
3038,117.36467907918681,114.93209460560222,1256.2920555577634,1250.9080077835085
3039,117.36468412176288,114.93209221478268,1256.2917755727892,1250.9077384408452
3040,117.364689149423,114.9320898073929,1256.2914957576336,1250.9074692682532
3041,117.3646941908079,114.93208741531485,1256.2912157881328,1250.9071999410253
3042,117.36469922441293,114.93208501460973,1256.2909359076837,1250.9069307030854
3043,117.36470426159329,114.93208261791834,1256.2906559878168,1250.9066614254893
3044,117.3647093003028,114.93208022296244,1256.290376051616,1250.9063921316551
3045,117.36471433186624,114.93207782008507,1256.2900961973064,1250.9061229198833
3046,117.36471936780873,114.93207542211621,1256.289816294428,1250.9058536593986
3047,117.36472442096724,114.93207304334531,1256.2895361977312,1250.9055842046732
3048,117.36472945791927,114.93207064656733,1256.2892562854454,1250.905314934729
3049,117.36473449197878,114.93206824660307,1256.288976406876,1250.9050456985974
3050,117.36473952861348,114.93206584953857,1256.2886965002183,1250.9047764342904
3051,117.36474456241083,114.9320634493494,1256.288416626646,1250.9045072031406
3052,117.36474961553878,114.93206107071214,1256.288136535334,1250.9042377537485
3053,117.36475465039081,114.93205867176373,1256.2878566518618,1250.9039685126804
3054,117.36475969029995,114.93205627847875,1256.2875767121288,1250.903699215211
3055,117.36476473229267,114.93205388754632,1256.2872967498465,1250.9034298951692
3056,117.36476976866851,114.93205149039488,1256.28701685215,1250.903160639791
3057,117.3647748076462,114.93204909617367,1256.2867369259657,1250.9028913558857
3058,117.36477985894817,114.932046715705,1256.2864568613325,1250.9026219332138
3059,117.36478487194614,114.93204429262978,1256.2861772312654,1250.9023529460508
3060,117.36478993261206,114.93204192265198,1256.2858970626387,1250.9020834192122
3061,117.36479495766463,114.9320395130632,1256.2856172981262,1250.9018142972757
3062,117.36480000772085,114.93203713134179,1256.2853372516215,1250.901544892749
3063,117.36480504159834,114.93203473164354,1256.285057389245,1250.901275672795
3064,117.36481008886109,114.93203234687984,1256.2847773763494,1250.901006301902
3065,117.36481510735577,114.93202993012504,1256.2844976900615,1250.9007372583624
3066,117.36482014232591,114.93202753174383,1256.2842178183375,1250.9004680289843
3067,117.36482519756571,114.93202515596012,1256.2839377181906,1250.900198570728
3068,117.36483021503857,114.93202273816844,1256.283658046496,1250.8999295417614
3069,117.36483527154077,114.93202036385723,1256.2833779340685,1250.8996600711569
3070,117.36484030442932,114.93201796329299,1256.2830980899168,1250.899390869385
3071,117.36484533362292,114.93201555864884,1256.282818288606,1250.8991217105633
3072,117.36485036875848,114.93201316065313,1256.2825384210298,1250.8988524852807
3073,117.36485540863117,114.93201076796406,1256.2822585008446,1250.8985832073222
3074,117.36486047281639,114.93200840237364,1256.2819783064715,1250.8983136544844
3075,117.36486546857601,114.93200596064484,1256.2816988875982,1250.89804487895
3076,117.36487053002392,114.93200359207397,1256.2814187262197,1250.8977753592442
3077,117.36487557689304,114.93200120730752,1256.2811387308736,1250.897506005891
3078,117.36488060843406,114.93199880551121,1256.2808589100362,1250.8972368274344
3079,117.36488564056872,114.93199640440933,1256.2805790834766,1250.8969676432412
3080,117.36489068884383,114.93199402130848,1256.2802990752318,1250.8966982769748
3081,117.3648957276016,114.93199162764661,1256.280019175704,1250.8964290196507
3082,117.36490076603619,114.9319892336585,1256.2797392808409,1250.8961597669895
3083,117.36490578656048,114.93198681976578,1256.279459589729,1250.8958907185554
3084,117.36491082930719,114.9319844306449,1256.2791796480824,1250.8956214189789
3085,117.36491588150905,114.931982052083,1256.2788996004126,1250.8953520131654
3086,117.36492090902327,114.9319796460725,1256.2786198331792,1250.8950828883603
3087,117.36492594931015,114.93197725431354,1256.2783399224197,1250.8948136197446
3088,117.36493097551798,114.93197484691582,1256.2780601719558,1250.8945445118
3089,117.36493600870051,114.93197244731554,1256.277780343601,1250.8942753257456
3090,117.3649410716687,114.93197008090607,1256.2775001791147,1250.894005802854
3091,117.3649461136294,114.93196769114445,1256.2772202534331,1250.8937365192608
3092,117.36495113202096,114.93196527518009,1256.2769405954607,1250.893467503907
3093,117.36495615863174,114.93196286839823,1256.2766608455129,1250.8931983964064
3094,117.36496119777055,114.93196047559616,1256.2763809547464,1250.8929291478134
3095,117.36496622985895,114.93195807497895,1256.276101144811,1250.8926599801978
3096,117.36497127937209,114.93195569379246,1256.2758211386538,1250.8923906159325
3097,117.36497630924484,114.93195329077598,1256.2755413558164,1250.8921214754098
3098,117.36498133991415,114.93195088868026,1256.2752615648922,1250.891852326829
3099,117.364986403214,114.93194852294108,1256.2749814057674,1250.891582809246
3100,117.36499145335121,114.93194614258334,1256.2747013965763,1250.89131344191
3101,117.36499645320325,114.93194370628213,1256.2744219574927,1250.8910446459597
3102,117.36500150334972,114.93194132600158,1256.2741419502124,1250.890775280554
3103,117.36500656404216,114.93193895749434,1256.273861824607,1250.8905057964705
3104,117.36501157594735,114.93193653471134,1256.2735822521129,1250.8902368667837
3105,117.36501662430271,114.93193415253752,1256.2733022681266,1250.8899675246878
3106,117.36502166989878,114.93193176732599,1256.2730223163612,1250.8896982148167
3107,117.36502668711583,114.93192935055627,1256.2727426867996,1250.8894292279313
3108,117.36503173657536,114.93192696971239,1256.272462693311,1250.8891598762955
3109,117.36503674734844,114.9319245458364,1256.272183138708,1250.8888909644684
